"","group","country","units","year","amount"
"1007","Tea and mate","World (quantity)","1,000 metric tons","2017","193.7"
"1008","Tea and mate","World (quantity)","1,000 metric tons","2016","200.7"
"1009","Tea and mate","World (quantity)","1,000 metric tons","2015","202.3"
"1010","Tea and mate","World (quantity)","1,000 metric tons","2014","199.6"
"1011","Tea and mate","World (quantity)","1,000 metric tons","2013","206.6"
"1012","Tea and mate","World (quantity)","1,000 metric tons","2012","201.2"
"1013","Tea and mate","World (quantity)","1,000 metric tons","2011","202.2"
"1014","Tea and mate","World (quantity)","1,000 metric tons","2010","203.2"
"1015","Tea and mate","World (quantity)","1,000 metric tons","2009","189.8"
"1016","Tea and mate","World (quantity)","1,000 metric tons","2008","199.1"
"1017","Tea and mate","World (quantity)","1,000 metric tons","2007","187.5"
"1018","Tea and mate","World (quantity)","1,000 metric tons","2006","187.6"
"1019","Tea and mate","World (quantity)","1,000 metric tons","2005","175.9"
"1020","Tea and mate","World (quantity)","1,000 metric tons","2004","184.3"
"1021","Tea and mate","World (quantity)","1,000 metric tons","2003","168"
"1022","Tea and mate","World (quantity)","1,000 metric tons","2002","163"
"1023","Tea and mate","World (quantity)","1,000 metric tons","2001","164.7"
"1024","Tea and mate","World (quantity)","1,000 metric tons","2000","161"
"1025","Tea and mate","World (quantity)","1,000 metric tons","1999","152"
"1026","Spices","India","Million dollars","2023","304.7"
"1027","Spices","India","Million dollars","2022","285.8"
"1028","Spices","India","Million dollars","2021","311.7"
"1029","Spices","India","Million dollars","2020","240"
"1030","Spices","India","Million dollars","2019","224.5"
"1031","Spices","India","Million dollars","2018","220.2"
"1032","Spices","India","Million dollars","2017","238.6"
"1033","Spices","India","Million dollars","2016","248.3"
"1034","Spices","India","Million dollars","2015","260.10000000000002"
"1035","Spices","India","Million dollars","2014","185.2"
"1036","Spices","India","Million dollars","2013","181.2"
"1037","Spices","India","Million dollars","2012","209.4"
"1038","Spices","India","Million dollars","2011","174.7"
"1039","Spices","India","Million dollars","2010","119.8"
"1040","Spices","India","Million dollars","2009","96.5"
"1041","Spices","India","Million dollars","2008","132.6"
"1042","Spices","India","Million dollars","2007","122.4"
"1043","Spices","India","Million dollars","2006","66.599999999999994"
"1044","Spices","India","Million dollars","2005","51.2"
"1045","Spices","India","Million dollars","2004","54.1"
"1046","Spices","India","Million dollars","2003","46.3"
"1047","Spices","India","Million dollars","2002","51.8"
"1048","Spices","India","Million dollars","2001","59.4"
"1049","Spices","India","Million dollars","2000","91.7"
"1050","Spices","India","Million dollars","1999","144.6"
"1051","Spices","Vietnam","Million dollars","2023","298.8"
"1052","Spices","Vietnam","Million dollars","2022","390.8"
"1053","Spices","Vietnam","Million dollars","2021","298.3"
"1054","Spices","Vietnam","Million dollars","2020","202.8"
"1055","Spices","Vietnam","Million dollars","2019","193.5"
"1056","Spices","Vietnam","Million dollars","2018","201.2"
"1057","Spices","Vietnam","Million dollars","2017","261.60000000000002"
"1058","Spices","Vietnam","Million dollars","2016","342.3"
"1059","Spices","Vietnam","Million dollars","2015","299.10000000000002"
"1060","Spices","Vietnam","Million dollars","2014","284.3"
"1061","Spices","Vietnam","Million dollars","2013","177.6"
"1062","Spices","Vietnam","Million dollars","2012","100.8"
"1063","Spices","Vietnam","Million dollars","2011","130.1"
"1064","Spices","Vietnam","Million dollars","2010","64.3"
"1065","Spices","Vietnam","Million dollars","2009","55.9"
"1066","Spices","Vietnam","Million dollars","2008","51.7"
"1067","Spices","Vietnam","Million dollars","2007","29.4"
"1068","Spices","Vietnam","Million dollars","2006","37"
"1069","Spices","Vietnam","Million dollars","2005","32.6"
"1070","Spices","Vietnam","Million dollars","2004","28.9"
"1071","Spices","Vietnam","Million dollars","2003","20.7"
"1072","Spices","Vietnam","Million dollars","2002","18.899999999999999"
"1073","Spices","Vietnam","Million dollars","2001","12.1"
"1074","Spices","Vietnam","Million dollars","2000","18.600000000000001"
"1075","Spices","Vietnam","Million dollars","1999","16.600000000000001"
"1076","Spices","China","Million dollars","2023","165.8"
"1077","Spices","China","Million dollars","2022","153.30000000000001"
"1078","Spices","China","Million dollars","2021","152.6"
"1079","Spices","China","Million dollars","2020","152.19999999999999"
"1080","Spices","China","Million dollars","2019","167.8"
"1081","Spices","China","Million dollars","2018","163"
"1082","Spices","China","Million dollars","2017","156.69999999999999"
"1083","Spices","China","Million dollars","2016","143.9"
"1084","Spices","China","Million dollars","2015","155.9"
"1085","Spices","China","Million dollars","2014","163.80000000000001"
"1086","Spices","China","Million dollars","2013","131"
"1087","Spices","China","Million dollars","2012","116.5"
"1088","Spices","China","Million dollars","2011","121.4"
"1089","Spices","China","Million dollars","2010","107.6"
"1090","Spices","China","Million dollars","2009","80.099999999999994"
"1091","Spices","China","Million dollars","2008","83.3"
"1092","Spices","China","Million dollars","2007","62.9"
"1093","Spices","China","Million dollars","2006","49"
"1094","Spices","China","Million dollars","2005","53.7"
"1095","Spices","China","Million dollars","2004","54.7"
"1096","Spices","China","Million dollars","2003","38.4"
"1097","Spices","China","Million dollars","2002","31.1"
"1098","Spices","China","Million dollars","2001","28.1"
"1099","Spices","China","Million dollars","2000","26"
"1100","Spices","China","Million dollars","1999","20.8"
"1101","Spices","Madagascar","Million dollars","2023","151.4"
"1102","Spices","Madagascar","Million dollars","2022","286.5"
"1103","Spices","Madagascar","Million dollars","2021","255.5"
"1104","Spices","Madagascar","Million dollars","2020","288.89999999999998"
"1105","Spices","Madagascar","Million dollars","2019","419.1"
"1106","Spices","Madagascar","Million dollars","2018","521.6"
"1107","Spices","Madagascar","Million dollars","2017","401.7"
"1108","Spices","Madagascar","Million dollars","2016","227.8"
"1109","Spices","Madagascar","Million dollars","2015","120.9"
"1110","Spices","Madagascar","Million dollars","2014","74.5"
"1111","Spices","Madagascar","Million dollars","2013","50.2"
"1112","Spices","Madagascar","Million dollars","2012","45.3"
"1113","Spices","Madagascar","Million dollars","2011","25.5"
"1114","Spices","Madagascar","Million dollars","2010","28.3"
"1115","Spices","Madagascar","Million dollars","2009","28.6"
"1116","Spices","Madagascar","Million dollars","2008","29.2"
"1117","Spices","Madagascar","Million dollars","2007","34.200000000000003"
"1118","Spices","Madagascar","Million dollars","2006","31.1"
"1119","Spices","Madagascar","Million dollars","2005","36.9"
"1120","Spices","Madagascar","Million dollars","2004","134.19999999999999"
"1121","Spices","Madagascar","Million dollars","2003","179"
"1122","Spices","Madagascar","Million dollars","2002","115.5"
"1123","Spices","Madagascar","Million dollars","2001","78.099999999999994"
"1124","Spices","Madagascar","Million dollars","2000","30.6"
"1125","Spices","Madagascar","Million dollars","1999","19"
"1126","Spices","Mexico","Million dollars","2023","139.4"
"1127","Spices","Mexico","Million dollars","2022","105.4"
"1128","Spices","Mexico","Million dollars","2021","102"
"1129","Spices","Mexico","Million dollars","2020","93.7"
"1130","Spices","Mexico","Million dollars","2019","85.4"
"1131","Spices","Mexico","Million dollars","2018","79.3"
"1132","Spices","Mexico","Million dollars","2017","65.400000000000006"
"1133","Spices","Mexico","Million dollars","2016","64"
"1134","Spices","Mexico","Million dollars","2015","62.8"
"1135","Spices","Mexico","Million dollars","2014","60.2"
"1136","Spices","Mexico","Million dollars","2013","58.7"
"1137","Spices","Mexico","Million dollars","2012","51.9"
"1138","Spices","Mexico","Million dollars","2011","48.6"
"1139","Spices","Mexico","Million dollars","2010","44.5"
"1140","Spices","Mexico","Million dollars","2009","40"
"1141","Spices","Mexico","Million dollars","2008","32.1"
"1142","Spices","Mexico","Million dollars","2007","31.6"
"1143","Spices","Mexico","Million dollars","2006","32.4"
"1144","Spices","Mexico","Million dollars","2005","31.4"
"1145","Spices","Mexico","Million dollars","2004","26.2"
"1146","Spices","Mexico","Million dollars","2003","30.1"
"1147","Spices","Mexico","Million dollars","2002","35.9"
"1148","Spices","Mexico","Million dollars","2001","28.5"
"1149","Spices","Mexico","Million dollars","2000","29.8"
"1150","Spices","Mexico","Million dollars","1999","30.6"
"1151","Spices","Spain","Million dollars","2023","133.69999999999999"
"1152","Spices","Spain","Million dollars","2022","119.4"
"1153","Spices","Spain","Million dollars","2021","94.5"
"1154","Spices","Spain","Million dollars","2020","76.3"
"1155","Spices","Spain","Million dollars","2019","62.2"
"1156","Spices","Spain","Million dollars","2018","58.4"
"1157","Spices","Spain","Million dollars","2017","60.2"
"1158","Spices","Spain","Million dollars","2016","52"
"1159","Spices","Spain","Million dollars","2015","47.7"
"1160","Spices","Spain","Million dollars","2014","41.7"
"1161","Spices","Spain","Million dollars","2013","41"
"1162","Spices","Spain","Million dollars","2012","51.2"
"1163","Spices","Spain","Million dollars","2011","41.9"
"1164","Spices","Spain","Million dollars","2010","41.4"
"1165","Spices","Spain","Million dollars","2009","41.6"
"1166","Spices","Spain","Million dollars","2008","31.2"
"1167","Spices","Spain","Million dollars","2007","23.1"
"1168","Spices","Spain","Million dollars","2006","19"
"1169","Spices","Spain","Million dollars","2005","17.8"
"1170","Spices","Spain","Million dollars","2004","17.7"
"1171","Spices","Spain","Million dollars","2003","18.5"
"1172","Spices","Spain","Million dollars","2002","17"
"1173","Spices","Spain","Million dollars","2001","15.8"
"1174","Spices","Spain","Million dollars","2000","17.5"
"1175","Spices","Spain","Million dollars","1999","15.7"
"1176","Spices","Peru","Million dollars","2023","124.6"
"1177","Spices","Peru","Million dollars","2022","96.5"
"1178","Spices","Peru","Million dollars","2021","88.7"
"1179","Spices","Peru","Million dollars","2020","82.7"
"1180","Spices","Peru","Million dollars","2019","56"
"1181","Spices","Peru","Million dollars","2018","53"
"1182","Spices","Peru","Million dollars","2017","48"
"1183","Spices","Peru","Million dollars","2016","51.5"
"1184","Spices","Peru","Million dollars","2015","63.7"
"1185","Spices","Peru","Million dollars","2014","59.4"
"1186","Spices","Peru","Million dollars","2013","49.7"
"1187","Spices","Peru","Million dollars","2012","60.2"
"1188","Spices","Peru","Million dollars","2011","63.1"
"1189","Spices","Peru","Million dollars","2010","46.2"
"1190","Spices","Peru","Million dollars","2009","45.6"
"1191","Spices","Peru","Million dollars","2008","61.9"
"1192","Spices","Peru","Million dollars","2007","42"
"1193","Spices","Peru","Million dollars","2006","40.1"
"1194","Spices","Peru","Million dollars","2005","34.9"
"1195","Spices","Peru","Million dollars","2004","16.8"
"1196","Spices","Peru","Million dollars","2003","7.9"
"1197","Spices","Peru","Million dollars","2002","7.4"
"1198","Spices","Peru","Million dollars","2001","2.6"
"1199","Spices","Peru","Million dollars","2000","1.4"
"1200","Spices","Peru","Million dollars","1999","0.1"
"1201","Spices","Indonesia","Million dollars","2023","116.5"
"1202","Spices","Indonesia","Million dollars","2022","174.8"
"1203","Spices","Indonesia","Million dollars","2021","180.9"
"1204","Spices","Indonesia","Million dollars","2020","175.8"
"1205","Spices","Indonesia","Million dollars","2019","176.7"
"1206","Spices","Indonesia","Million dollars","2018","171.3"
"1207","Spices","Indonesia","Million dollars","2017","243.6"
"1208","Spices","Indonesia","Million dollars","2016","217.9"
"1209","Spices","Indonesia","Million dollars","2015","245"
"1210","Spices","Indonesia","Million dollars","2014","163.5"
"1211","Spices","Indonesia","Million dollars","2013","216.3"
"1212","Spices","Indonesia","Million dollars","2012","242.2"
"1213","Spices","Indonesia","Million dollars","2011","182.5"
"1214","Spices","Indonesia","Million dollars","2010","146.19999999999999"
"1215","Spices","Indonesia","Million dollars","2009","100.2"
"1216","Spices","Indonesia","Million dollars","2008","130.5"
"1217","Spices","Indonesia","Million dollars","2007","91.5"
"1218","Spices","Indonesia","Million dollars","2006","58.8"
"1219","Spices","Indonesia","Million dollars","2005","50.8"
"1220","Spices","Indonesia","Million dollars","2004","72.8"
"1221","Spices","Indonesia","Million dollars","2003","119.2"
"1222","Spices","Indonesia","Million dollars","2002","80.900000000000006"
"1223","Spices","Indonesia","Million dollars","2001","106.1"
"1224","Spices","Indonesia","Million dollars","2000","132.30000000000001"
"1225","Spices","Indonesia","Million dollars","1999","100.3"
"1226","Spices","Rest of world","Million dollars","2023","328.3"
"1227","Spices","Rest of world","Million dollars","2022","377.5"
"1228","Spices","Rest of world","Million dollars","2021","371.5"
"1229","Spices","Rest of world","Million dollars","2020","347.2"
"1230","Spices","Rest of world","Million dollars","2019","274.89999999999998"
"1231","Spices","Rest of world","Million dollars","2018","291.39999999999998"
"1232","Spices","Rest of world","Million dollars","2017","324.39999999999998"
"1233","Spices","Rest of world","Million dollars","2016","305.8"
"1234","Spices","Rest of world","Million dollars","2015","355.3"
"1235","Spices","Rest of world","Million dollars","2014","312.7"
"1236","Spices","Rest of world","Million dollars","2013","287.60000000000002"
"1237","Spices","Rest of world","Million dollars","2012","235.8"
"1238","Spices","Rest of world","Million dollars","2011","257.10000000000002"
"1239","Spices","Rest of world","Million dollars","2010","200.7"
"1240","Spices","Rest of world","Million dollars","2009","158.80000000000001"
"1241","Spices","Rest of world","Million dollars","2008","173.1"
"1242","Spices","Rest of world","Million dollars","2007","182.7"
"1243","Spices","Rest of world","Million dollars","2006","165.4"
"1244","Spices","Rest of world","Million dollars","2005","152.30000000000001"
"1245","Spices","Rest of world","Million dollars","2004","179.2"
"1246","Spices","Rest of world","Million dollars","2003","184.5"
"1247","Spices","Rest of world","Million dollars","2002","154.30000000000001"
"1248","Spices","Rest of world","Million dollars","2001","154.30000000000001"
"1249","Spices","Rest of world","Million dollars","2000","172.6"
"1250","Spices","Rest of world","Million dollars","1999","147.30000000000001"
"1251","Spices","World","Million dollars","2023","1763.2"
"1252","Spices","World","Million dollars","2022","1990"
"1253","Spices","World","Million dollars","2021","1855.7"
"1254","Spices","World","Million dollars","2020","1659.6"
"1255","Spices","World","Million dollars","2019","1660.1"
"1256","Spices","World","Million dollars","2018","1759.4"
"1257","Spices","World","Million dollars","2017","1800.2"
"1258","Spices","World","Million dollars","2016","1653.5"
"1259","Spices","World","Million dollars","2015","1610.5"
"1260","Spices","World","Million dollars","2014","1345.3"
"1261","Spices","World","Million dollars","2013","1193.3"
"1262","Spices","World","Million dollars","2012","1113.3"
"1263","Spices","World","Million dollars","2011","1044.9000000000001"
"1264","Spices","World","Million dollars","2010","799"
"1265","Spices","World","Million dollars","2009","647.29999999999995"
"1266","Spices","World","Million dollars","2008","725.6"
"1267","Spices","World","Million dollars","2007","619.79999999999995"
"1268","Spices","World","Million dollars","2006","499.4"
"1269","Spices","World","Million dollars","2005","461.6"
"1270","Spices","World","Million dollars","2004","584.6"
"1271","Spices","World","Million dollars","2003","644.6"
"1272","Spices","World","Million dollars","2002","512.79999999999995"
"1273","Spices","World","Million dollars","2001","485"
"1274","Spices","World","Million dollars","2000","520.5"
"1275","Spices","World","Million dollars","1999","495"
"1276","Spices","World (quantity)","1,000 metric tons","2023","481.7"
"1277","Spices","World (quantity)","1,000 metric tons","2022","499.7"
"1278","Spices","World (quantity)","1,000 metric tons","2021","511.6"
"1279","Spices","World (quantity)","1,000 metric tons","2020","477.7"
"1280","Spices","World (quantity)","1,000 metric tons","2019","427.7"
"1281","Spices","World (quantity)","1,000 metric tons","2018","410.9"
"1282","Spices","World (quantity)","1,000 metric tons","2017","404.8"
"1283","Spices","World (quantity)","1,000 metric tons","2016","386.1"
"1284","Spices","World (quantity)","1,000 metric tons","2015","373"
"1285","Spices","World (quantity)","1,000 metric tons","2014","337.8"
"1286","Spices","World (quantity)","1,000 metric tons","2013","337.9"
"1287","Spices","World (quantity)","1,000 metric tons","2012","326.2"
"1288","Spices","World (quantity)","1,000 metric tons","2011","316.60000000000002"
"1289","Spices","World (quantity)","1,000 metric tons","2010","300.3"
"1290","Spices","World (quantity)","1,000 metric tons","2009","284.39999999999998"
"1291","Spices","World (quantity)","1,000 metric tons","2008","288.7"
"1292","Spices","World (quantity)","1,000 metric tons","2007","269.39999999999998"
"1293","Spices","World (quantity)","1,000 metric tons","2006","276.89999999999998"
"1294","Spices","World (quantity)","1,000 metric tons","2005","259.60000000000002"
"1295","Spices","World (quantity)","1,000 metric tons","2004","248.4"
"1296","Spices","World (quantity)","1,000 metric tons","2003","243.4"
"1297","Spices","World (quantity)","1,000 metric tons","2002","232.9"
"1298","Spices","World (quantity)","1,000 metric tons","2001","203.9"
"1299","Spices","World (quantity)","1,000 metric tons","2000","192"
"1300","Spices","World (quantity)","1,000 metric tons","1999","189.5"
