"","group","country","units","year","amount"
"851","Shellfish, fresh or frozen ","Mexico","Million dollars","2023","266.2"
"852","Shellfish, fresh or frozen ","Mexico","Million dollars","2022","355.7"
"853","Shellfish, fresh or frozen ","Mexico","Million dollars","2021","332.3"
"854","Shellfish, fresh or frozen ","Mexico","Million dollars","2020","311"
"855","Shellfish, fresh or frozen ","Mexico","Million dollars","2019","363.7"
"856","Shellfish, fresh or frozen ","Mexico","Million dollars","2018","346.4"
"857","Shellfish, fresh or frozen ","Mexico","Million dollars","2017","368.6"
"858","Shellfish, fresh or frozen ","Mexico","Million dollars","2016","319.89999999999998"
"859","Shellfish, fresh or frozen ","Mexico","Million dollars","2015","353.7"
"860","Shellfish, fresh or frozen ","Mexico","Million dollars","2014","342.8"
"861","Shellfish, fresh or frozen ","Mexico","Million dollars","2013","316.39999999999998"
"862","Shellfish, fresh or frozen ","Mexico","Million dollars","2012","295"
"863","Shellfish, fresh or frozen ","Mexico","Million dollars","2011","334.1"
"864","Shellfish, fresh or frozen ","Mexico","Million dollars","2010","254.4"
"865","Shellfish, fresh or frozen ","Mexico","Million dollars","2009","350.5"
"866","Shellfish, fresh or frozen ","Mexico","Million dollars","2008","364.4"
"867","Shellfish, fresh or frozen ","Mexico","Million dollars","2007","375"
"868","Shellfish, fresh or frozen ","Mexico","Million dollars","2006","344.5"
"869","Shellfish, fresh or frozen ","Mexico","Million dollars","2005","346"
"870","Shellfish, fresh or frozen ","Mexico","Million dollars","2004","349.4"
"871","Shellfish, fresh or frozen ","Mexico","Million dollars","2003","318.3"
"872","Shellfish, fresh or frozen ","Mexico","Million dollars","2002","298.5"
"873","Shellfish, fresh or frozen ","Mexico","Million dollars","2001","411.1"
"874","Shellfish, fresh or frozen ","Mexico","Million dollars","2000","444.5"
"875","Shellfish, fresh or frozen ","Mexico","Million dollars","1999","417.2"
"876","Shellfish, fresh or frozen ","Japan","Million dollars","2023","168.8"
"877","Shellfish, fresh or frozen ","Japan","Million dollars","2022","186.1"
"878","Shellfish, fresh or frozen ","Japan","Million dollars","2021","107.8"
"879","Shellfish, fresh or frozen ","Japan","Million dollars","2020","43.2"
"880","Shellfish, fresh or frozen ","Japan","Million dollars","2019","71.400000000000006"
"881","Shellfish, fresh or frozen ","Japan","Million dollars","2018","55.8"
"882","Shellfish, fresh or frozen ","Japan","Million dollars","2017","81.2"
"883","Shellfish, fresh or frozen ","Japan","Million dollars","2016","106.2"
"884","Shellfish, fresh or frozen ","Japan","Million dollars","2015","126.9"
"885","Shellfish, fresh or frozen ","Japan","Million dollars","2014","148.6"
"886","Shellfish, fresh or frozen ","Japan","Million dollars","2013","126.8"
"887","Shellfish, fresh or frozen ","Japan","Million dollars","2012","91.1"
"888","Shellfish, fresh or frozen ","Japan","Million dollars","2011","67.900000000000006"
"889","Shellfish, fresh or frozen ","Japan","Million dollars","2010","73.599999999999994"
"890","Shellfish, fresh or frozen ","Japan","Million dollars","2009","100"
"891","Shellfish, fresh or frozen ","Japan","Million dollars","2008","98.3"
"892","Shellfish, fresh or frozen ","Japan","Million dollars","2007","70.900000000000006"
"893","Shellfish, fresh or frozen ","Japan","Million dollars","2006","71.7"
"894","Shellfish, fresh or frozen ","Japan","Million dollars","2005","70.400000000000006"
"895","Shellfish, fresh or frozen ","Japan","Million dollars","2004","35.700000000000003"
"896","Shellfish, fresh or frozen ","Japan","Million dollars","2003","60.7"
"897","Shellfish, fresh or frozen ","Japan","Million dollars","2002","39.9"
"898","Shellfish, fresh or frozen ","Japan","Million dollars","2001","27.7"
"899","Shellfish, fresh or frozen ","Japan","Million dollars","2000","43.4"
"900","Shellfish, fresh or frozen ","Japan","Million dollars","1999","53"
"901","Shellfish, fresh or frozen ","Rest of world","Million dollars","2023","1200.3"
"902","Shellfish, fresh or frozen ","Rest of world","Million dollars","2022","2302.3000000000002"
"903","Shellfish, fresh or frozen ","Rest of world","Million dollars","2021","2688.7"
"904","Shellfish, fresh or frozen ","Rest of world","Million dollars","2020","1969"
"905","Shellfish, fresh or frozen ","Rest of world","Million dollars","2019","1989.7"
"906","Shellfish, fresh or frozen ","Rest of world","Million dollars","2018","2157.3000000000002"
"907","Shellfish, fresh or frozen ","Rest of world","Million dollars","2017","2205.1"
"908","Shellfish, fresh or frozen ","Rest of world","Million dollars","2016","2087.9"
"909","Shellfish, fresh or frozen ","Rest of world","Million dollars","2015","1824.1"
"910","Shellfish, fresh or frozen ","Rest of world","Million dollars","2014","2136.8000000000002"
"911","Shellfish, fresh or frozen ","Rest of world","Million dollars","2013","2102.6999999999998"
"912","Shellfish, fresh or frozen ","Rest of world","Million dollars","2012","2171.6"
"913","Shellfish, fresh or frozen ","Rest of world","Million dollars","2011","2650.2"
"914","Shellfish, fresh or frozen ","Rest of world","Million dollars","2010","2488.1"
"915","Shellfish, fresh or frozen ","Rest of world","Million dollars","2009","2140.6999999999998"
"916","Shellfish, fresh or frozen ","Rest of world","Million dollars","2008","2451.3000000000002"
"917","Shellfish, fresh or frozen ","Rest of world","Million dollars","2007","2570.3000000000002"
"918","Shellfish, fresh or frozen ","Rest of world","Million dollars","2006","2637"
"919","Shellfish, fresh or frozen ","Rest of world","Million dollars","2005","2354.8000000000002"
"920","Shellfish, fresh or frozen ","Rest of world","Million dollars","2004","2321.3000000000002"
"921","Shellfish, fresh or frozen ","Rest of world","Million dollars","2003","2372.5"
"922","Shellfish, fresh or frozen ","Rest of world","Million dollars","2002","2180"
"923","Shellfish, fresh or frozen ","Rest of world","Million dollars","2001","2415.6"
"924","Shellfish, fresh or frozen ","Rest of world","Million dollars","2000","2694.8"
"925","Shellfish, fresh or frozen ","Rest of world","Million dollars","1999","2163.9"
"926","Shellfish, fresh or frozen ","World","Million dollars","2023","8160.6"
"927","Shellfish, fresh or frozen ","World","Million dollars","2022","10522.8"
"928","Shellfish, fresh or frozen ","World","Million dollars","2021","11793.6"
"929","Shellfish, fresh or frozen ","World","Million dollars","2020","8212.2999999999993"
"930","Shellfish, fresh or frozen ","World","Million dollars","2019","8407.5"
"931","Shellfish, fresh or frozen ","World","Million dollars","2018","8229.2999999999993"
"932","Shellfish, fresh or frozen ","World","Million dollars","2017","8382.5"
"933","Shellfish, fresh or frozen ","World","Million dollars","2016","7523.9"
"934","Shellfish, fresh or frozen ","World","Million dollars","2015","7149.4"
"935","Shellfish, fresh or frozen ","World","Million dollars","2014","8256.5"
"936","Shellfish, fresh or frozen ","World","Million dollars","2013","6883.8"
"937","Shellfish, fresh or frozen ","World","Million dollars","2012","5912.5"
"938","Shellfish, fresh or frozen ","World","Million dollars","2011","6408.7"
"939","Shellfish, fresh or frozen ","World","Million dollars","2010","5475"
"940","Shellfish, fresh or frozen ","World","Million dollars","2009","4817.8"
"941","Shellfish, fresh or frozen ","World","Million dollars","2008","5489.4"
"942","Shellfish, fresh or frozen ","World","Million dollars","2007","5452.1"
"943","Shellfish, fresh or frozen ","World","Million dollars","2006","5383.1"
"944","Shellfish, fresh or frozen ","World","Million dollars","2005","5070.8999999999996"
"945","Shellfish, fresh or frozen ","World","Million dollars","2004","4969.8"
"946","Shellfish, fresh or frozen ","World","Million dollars","2003","5105.7"
"947","Shellfish, fresh or frozen ","World","Million dollars","2002","4563.2"
"948","Shellfish, fresh or frozen ","World","Million dollars","2001","4709.6000000000004"
"949","Shellfish, fresh or frozen ","World","Million dollars","2000","4855.3"
"950","Shellfish, fresh or frozen ","World","Million dollars","1999","4156.5"
"951","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2023","879"
"952","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2022","920.2"
"953","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2021","1029.2"
"954","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2020","818.7"
"955","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2019","830.5"
"956","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2018","822.1"
"957","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2017","808.5"
"958","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2016","761.8"
"959","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2015","744.3"
"960","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2014","740.2"
"961","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2013","678.4"
"962","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2012","681.7"
"963","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2011","690.3"
"964","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2010","671.3"
"965","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2009","662.7"
"966","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2008","690.5"
"967","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2007","695.2"
"968","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2006","707.8"
"969","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2005","659"
"970","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2004","653.4"
"971","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2003","660.8"
"972","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2002","576.5"
"973","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2001","554.6"
"974","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2000","504.2"
"975","Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","1999","486.9"
"976","Prepared fish and shellfish ","Thailand","Million dollars","2023","892.2"
"977","Prepared fish and shellfish ","Thailand","Million dollars","2022","1066.8"
"978","Prepared fish and shellfish ","Thailand","Million dollars","2021","913.2"
"979","Prepared fish and shellfish ","Thailand","Million dollars","2020","1106.2"
"980","Prepared fish and shellfish ","Thailand","Million dollars","2019","940.2"
"981","Prepared fish and shellfish ","Thailand","Million dollars","2018","906.6"
"982","Prepared fish and shellfish ","Thailand","Million dollars","2017","946.7"
"983","Prepared fish and shellfish ","Thailand","Million dollars","2016","845.4"
"984","Prepared fish and shellfish ","Thailand","Million dollars","2015","941.2"
"985","Prepared fish and shellfish ","Thailand","Million dollars","2014","1055"
"986","Prepared fish and shellfish ","Thailand","Million dollars","2013","1120.7"
"987","Prepared fish and shellfish ","Thailand","Million dollars","2012","1220.8"
"988","Prepared fish and shellfish ","Thailand","Million dollars","2011","1432.6"
"989","Prepared fish and shellfish ","Thailand","Million dollars","2010","1252.4000000000001"
"990","Prepared fish and shellfish ","Thailand","Million dollars","2009","1105.9000000000001"
"991","Prepared fish and shellfish ","Thailand","Million dollars","2008","1080.2"
"992","Prepared fish and shellfish ","Thailand","Million dollars","2007","931.2"
"993","Prepared fish and shellfish ","Thailand","Million dollars","2006","966.4"
"994","Prepared fish and shellfish ","Thailand","Million dollars","2005","822.3"
"995","Prepared fish and shellfish ","Thailand","Million dollars","2004","805.5"
"996","Prepared fish and shellfish ","Thailand","Million dollars","2003","767.4"
"997","Prepared fish and shellfish ","Thailand","Million dollars","2002","766.8"
"998","Prepared fish and shellfish ","Thailand","Million dollars","2001","737.7"
"999","Prepared fish and shellfish ","Thailand","Million dollars","2000","793.3"
"1000","Prepared fish and shellfish ","Thailand","Million dollars","1999","728.2"
"1001","Prepared fish and shellfish ","Indonesia","Million dollars","2023","847.5"
"1002","Prepared fish and shellfish ","Indonesia","Million dollars","2022","1110.9000000000001"
"1003","Prepared fish and shellfish ","Indonesia","Million dollars","2021","1045.3"
"1004","Prepared fish and shellfish ","Indonesia","Million dollars","2020","804.6"
"1005","Prepared fish and shellfish ","Indonesia","Million dollars","2019","653.20000000000005"
"1006","Prepared fish and shellfish ","Indonesia","Million dollars","2018","704.6"
"1007","Prepared fish and shellfish ","Indonesia","Million dollars","2017","627.6"
"1008","Prepared fish and shellfish ","Indonesia","Million dollars","2016","492.9"
"1009","Prepared fish and shellfish ","Indonesia","Million dollars","2015","526.70000000000005"
"1010","Prepared fish and shellfish ","Indonesia","Million dollars","2014","522.20000000000005"
"1011","Prepared fish and shellfish ","Indonesia","Million dollars","2013","377.9"
"1012","Prepared fish and shellfish ","Indonesia","Million dollars","2012","398.3"
"1013","Prepared fish and shellfish ","Indonesia","Million dollars","2011","365.4"
"1014","Prepared fish and shellfish ","Indonesia","Million dollars","2010","319.89999999999998"
"1015","Prepared fish and shellfish ","Indonesia","Million dollars","2009","286.8"
"1016","Prepared fish and shellfish ","Indonesia","Million dollars","2008","336.6"
"1017","Prepared fish and shellfish ","Indonesia","Million dollars","2007","305.10000000000002"
"1018","Prepared fish and shellfish ","Indonesia","Million dollars","2006","263.7"
"1019","Prepared fish and shellfish ","Indonesia","Million dollars","2005","226.9"
"1020","Prepared fish and shellfish ","Indonesia","Million dollars","2004","191"
"1021","Prepared fish and shellfish ","Indonesia","Million dollars","2003","157"
"1022","Prepared fish and shellfish ","Indonesia","Million dollars","2002","164.8"
"1023","Prepared fish and shellfish ","Indonesia","Million dollars","2001","141.6"
"1024","Prepared fish and shellfish ","Indonesia","Million dollars","2000","99.4"
"1025","Prepared fish and shellfish ","Indonesia","Million dollars","1999","96.4"
"1026","Prepared fish and shellfish ","Vietnam","Million dollars","2023","641.4"
"1027","Prepared fish and shellfish ","Vietnam","Million dollars","2022","778.3"
"1028","Prepared fish and shellfish ","Vietnam","Million dollars","2021","757.5"
"1029","Prepared fish and shellfish ","Vietnam","Million dollars","2020","661.8"
"1030","Prepared fish and shellfish ","Vietnam","Million dollars","2019","494.3"
"1031","Prepared fish and shellfish ","Vietnam","Million dollars","2018","533.29999999999995"
"1032","Prepared fish and shellfish ","Vietnam","Million dollars","2017","520"
"1033","Prepared fish and shellfish ","Vietnam","Million dollars","2016","489.4"
"1034","Prepared fish and shellfish ","Vietnam","Million dollars","2015","463.4"
"1035","Prepared fish and shellfish ","Vietnam","Million dollars","2014","523.1"
"1036","Prepared fish and shellfish ","Vietnam","Million dollars","2013","413.7"
"1037","Prepared fish and shellfish ","Vietnam","Million dollars","2012","281.10000000000002"
"1038","Prepared fish and shellfish ","Vietnam","Million dollars","2011","283.60000000000002"
"1039","Prepared fish and shellfish ","Vietnam","Million dollars","2010","223"
"1040","Prepared fish and shellfish ","Vietnam","Million dollars","2009","160.4"
"1041","Prepared fish and shellfish ","Vietnam","Million dollars","2008","210.2"
"1042","Prepared fish and shellfish ","Vietnam","Million dollars","2007","170.9"
"1043","Prepared fish and shellfish ","Vietnam","Million dollars","2006","189.4"
"1044","Prepared fish and shellfish ","Vietnam","Million dollars","2005","168"
"1045","Prepared fish and shellfish ","Vietnam","Million dollars","2004","165.3"
"1046","Prepared fish and shellfish ","Vietnam","Million dollars","2003","163"
"1047","Prepared fish and shellfish ","Vietnam","Million dollars","2002","138.6"
"1048","Prepared fish and shellfish ","Vietnam","Million dollars","2001","93.5"
"1049","Prepared fish and shellfish ","Vietnam","Million dollars","2000","58.1"
"1050","Prepared fish and shellfish ","Vietnam","Million dollars","1999","31.9"
"1051","Prepared fish and shellfish ","India","Million dollars","2023","595.6"
"1052","Prepared fish and shellfish ","India","Million dollars","2022","723.9"
"1053","Prepared fish and shellfish ","India","Million dollars","2021","534.9"
"1054","Prepared fish and shellfish ","India","Million dollars","2020","442.8"
"1055","Prepared fish and shellfish ","India","Million dollars","2019","351.1"
"1056","Prepared fish and shellfish ","India","Million dollars","2018","286.60000000000002"
"1057","Prepared fish and shellfish ","India","Million dollars","2017","240.2"
"1058","Prepared fish and shellfish ","India","Million dollars","2016","139.30000000000001"
"1059","Prepared fish and shellfish ","India","Million dollars","2015","126.2"
"1060","Prepared fish and shellfish ","India","Million dollars","2014","149"
"1061","Prepared fish and shellfish ","India","Million dollars","2013","103.4"
"1062","Prepared fish and shellfish ","India","Million dollars","2012","64.099999999999994"
"1063","Prepared fish and shellfish ","India","Million dollars","2011","60.1"
"1064","Prepared fish and shellfish ","India","Million dollars","2010","43.2"
"1065","Prepared fish and shellfish ","India","Million dollars","2009","45.8"
"1066","Prepared fish and shellfish ","India","Million dollars","2008","42"
"1067","Prepared fish and shellfish ","India","Million dollars","2007","33.6"
"1068","Prepared fish and shellfish ","India","Million dollars","2006","31.6"
"1069","Prepared fish and shellfish ","India","Million dollars","2005","28.1"
"1070","Prepared fish and shellfish ","India","Million dollars","2004","27.9"
"1071","Prepared fish and shellfish ","India","Million dollars","2003","25.7"
"1072","Prepared fish and shellfish ","India","Million dollars","2002","14.4"
"1073","Prepared fish and shellfish ","India","Million dollars","2001","15.8"
"1074","Prepared fish and shellfish ","India","Million dollars","2000","14.4"
"1075","Prepared fish and shellfish ","India","Million dollars","1999","11.4"
"1076","Prepared fish and shellfish ","Canada","Million dollars","2023","503.9"
"1077","Prepared fish and shellfish ","Canada","Million dollars","2022","570.4"
"1078","Prepared fish and shellfish ","Canada","Million dollars","2021","723.9"
"1079","Prepared fish and shellfish ","Canada","Million dollars","2020","404.4"
"1080","Prepared fish and shellfish ","Canada","Million dollars","2019","431"
"1081","Prepared fish and shellfish ","Canada","Million dollars","2018","421.4"
"1082","Prepared fish and shellfish ","Canada","Million dollars","2017","478.7"
"1083","Prepared fish and shellfish ","Canada","Million dollars","2016","503.9"
"1084","Prepared fish and shellfish ","Canada","Million dollars","2015","421.4"
"1085","Prepared fish and shellfish ","Canada","Million dollars","2014","396.4"
"1086","Prepared fish and shellfish ","Canada","Million dollars","2013","380.7"
"1087","Prepared fish and shellfish ","Canada","Million dollars","2012","394.6"
"1088","Prepared fish and shellfish ","Canada","Million dollars","2011","349.1"
"1089","Prepared fish and shellfish ","Canada","Million dollars","2010","334.3"
"1090","Prepared fish and shellfish ","Canada","Million dollars","2009","281.39999999999998"
"1091","Prepared fish and shellfish ","Canada","Million dollars","2008","341.3"
"1092","Prepared fish and shellfish ","Canada","Million dollars","2007","310.89999999999998"
"1093","Prepared fish and shellfish ","Canada","Million dollars","2006","375.6"
"1094","Prepared fish and shellfish ","Canada","Million dollars","2005","393.9"
"1095","Prepared fish and shellfish ","Canada","Million dollars","2004","340.2"
"1096","Prepared fish and shellfish ","Canada","Million dollars","2003","328.8"
"1097","Prepared fish and shellfish ","Canada","Million dollars","2002","324.7"
"1098","Prepared fish and shellfish ","Canada","Million dollars","2001","335.5"
"1099","Prepared fish and shellfish ","Canada","Million dollars","2000","371.4"
"1100","Prepared fish and shellfish ","Canada","Million dollars","1999","322.8"
"1101","Prepared fish and shellfish ","China","Million dollars","2023","297.2"
"1102","Prepared fish and shellfish ","China","Million dollars","2022","397.3"
"1103","Prepared fish and shellfish ","China","Million dollars","2021","392.1"
"1104","Prepared fish and shellfish ","China","Million dollars","2020","326.39999999999998"
"1105","Prepared fish and shellfish ","China","Million dollars","2019","474.5"
"1106","Prepared fish and shellfish ","China","Million dollars","2018","934.2"
"1107","Prepared fish and shellfish ","China","Million dollars","2017","789.1"
"1108","Prepared fish and shellfish ","China","Million dollars","2016","701.4"
"1109","Prepared fish and shellfish ","China","Million dollars","2015","740.2"
"1110","Prepared fish and shellfish ","China","Million dollars","2014","814.1"
"1111","Prepared fish and shellfish ","China","Million dollars","2013","775"
"1112","Prepared fish and shellfish ","China","Million dollars","2012","739.5"
"1113","Prepared fish and shellfish ","China","Million dollars","2011","654.1"
"1114","Prepared fish and shellfish ","China","Million dollars","2010","613.79999999999995"
"1115","Prepared fish and shellfish ","China","Million dollars","2009","519.5"
"1116","Prepared fish and shellfish ","China","Million dollars","2008","515.9"
"1117","Prepared fish and shellfish ","China","Million dollars","2007","507.5"
"1118","Prepared fish and shellfish ","China","Million dollars","2006","544.29999999999995"
"1119","Prepared fish and shellfish ","China","Million dollars","2005","391.5"
"1120","Prepared fish and shellfish ","China","Million dollars","2004","312.5"
"1121","Prepared fish and shellfish ","China","Million dollars","2003","271.2"
"1122","Prepared fish and shellfish ","China","Million dollars","2002","206"
"1123","Prepared fish and shellfish ","China","Million dollars","2001","120.2"
"1124","Prepared fish and shellfish ","China","Million dollars","2000","67.400000000000006"
"1125","Prepared fish and shellfish ","China","Million dollars","1999","82.1"
"1126","Prepared fish and shellfish ","Ecuador","Million dollars","2023","229"
"1127","Prepared fish and shellfish ","Ecuador","Million dollars","2022","260.2"
"1128","Prepared fish and shellfish ","Ecuador","Million dollars","2021","183.6"
"1129","Prepared fish and shellfish ","Ecuador","Million dollars","2020","164.3"
"1130","Prepared fish and shellfish ","Ecuador","Million dollars","2019","165.1"
"1131","Prepared fish and shellfish ","Ecuador","Million dollars","2018","170.2"
"1132","Prepared fish and shellfish ","Ecuador","Million dollars","2017","130.80000000000001"
"1133","Prepared fish and shellfish ","Ecuador","Million dollars","2016","111"
"1134","Prepared fish and shellfish ","Ecuador","Million dollars","2015","132.6"
"1135","Prepared fish and shellfish ","Ecuador","Million dollars","2014","136.69999999999999"
"1136","Prepared fish and shellfish ","Ecuador","Million dollars","2013","136"
"1137","Prepared fish and shellfish ","Ecuador","Million dollars","2012","125.6"
"1138","Prepared fish and shellfish ","Ecuador","Million dollars","2011","109.9"
"1139","Prepared fish and shellfish ","Ecuador","Million dollars","2010","93.6"
"1140","Prepared fish and shellfish ","Ecuador","Million dollars","2009","89.3"
"1141","Prepared fish and shellfish ","Ecuador","Million dollars","2008","117.9"
"1142","Prepared fish and shellfish ","Ecuador","Million dollars","2007","103.2"
"1143","Prepared fish and shellfish ","Ecuador","Million dollars","2006","121.3"
"1144","Prepared fish and shellfish ","Ecuador","Million dollars","2005","133.80000000000001"
"1145","Prepared fish and shellfish ","Ecuador","Million dollars","2004","135.69999999999999"
"1146","Prepared fish and shellfish ","Ecuador","Million dollars","2003","157.4"
"1147","Prepared fish and shellfish ","Ecuador","Million dollars","2002","147.6"
"1148","Prepared fish and shellfish ","Ecuador","Million dollars","2001","92"
"1149","Prepared fish and shellfish ","Ecuador","Million dollars","2000","86"
"1150","Prepared fish and shellfish ","Ecuador","Million dollars","1999","88.3"
"1151","Prepared fish and shellfish ","Mexico","Million dollars","2023","122.4"
"1152","Prepared fish and shellfish ","Mexico","Million dollars","2022","115.2"
"1153","Prepared fish and shellfish ","Mexico","Million dollars","2021","99.8"
"1154","Prepared fish and shellfish ","Mexico","Million dollars","2020","101.7"
"1155","Prepared fish and shellfish ","Mexico","Million dollars","2019","69.599999999999994"
"1156","Prepared fish and shellfish ","Mexico","Million dollars","2018","78"
"1157","Prepared fish and shellfish ","Mexico","Million dollars","2017","68.2"
"1158","Prepared fish and shellfish ","Mexico","Million dollars","2016","51.1"
"1159","Prepared fish and shellfish ","Mexico","Million dollars","2015","60.5"
"1160","Prepared fish and shellfish ","Mexico","Million dollars","2014","65.7"
"1161","Prepared fish and shellfish ","Mexico","Million dollars","2013","50.6"
"1162","Prepared fish and shellfish ","Mexico","Million dollars","2012","55"
"1163","Prepared fish and shellfish ","Mexico","Million dollars","2011","42.6"
"1164","Prepared fish and shellfish ","Mexico","Million dollars","2010","31.5"
"1165","Prepared fish and shellfish ","Mexico","Million dollars","2009","38.1"
"1166","Prepared fish and shellfish ","Mexico","Million dollars","2008","41.1"
"1167","Prepared fish and shellfish ","Mexico","Million dollars","2007","44.2"
"1168","Prepared fish and shellfish ","Mexico","Million dollars","2006","39.299999999999997"
"1169","Prepared fish and shellfish ","Mexico","Million dollars","2005","27.5"
"1170","Prepared fish and shellfish ","Mexico","Million dollars","2004","29.3"
"1171","Prepared fish and shellfish ","Mexico","Million dollars","2003","27"
"1172","Prepared fish and shellfish ","Mexico","Million dollars","2002","29.2"
"1173","Prepared fish and shellfish ","Mexico","Million dollars","2001","30.2"
"1174","Prepared fish and shellfish ","Mexico","Million dollars","2000","28.4"
"1175","Prepared fish and shellfish ","Mexico","Million dollars","1999","29.8"
"1176","Prepared fish and shellfish ","Rest of world","Million dollars","2023","1351"
"1177","Prepared fish and shellfish ","Rest of world","Million dollars","2022","1503"
"1178","Prepared fish and shellfish ","Rest of world","Million dollars","2021","1362.3"
"1179","Prepared fish and shellfish ","Rest of world","Million dollars","2020","1154.3"
"1180","Prepared fish and shellfish ","Rest of world","Million dollars","2019","1133.7"
"1181","Prepared fish and shellfish ","Rest of world","Million dollars","2018","1064.9000000000001"
"1182","Prepared fish and shellfish ","Rest of world","Million dollars","2017","930.4"
"1183","Prepared fish and shellfish ","Rest of world","Million dollars","2016","805.3"
"1184","Prepared fish and shellfish ","Rest of world","Million dollars","2015","864.1"
"1185","Prepared fish and shellfish ","Rest of world","Million dollars","2014","888.9"
"1186","Prepared fish and shellfish ","Rest of world","Million dollars","2013","870"
"1187","Prepared fish and shellfish ","Rest of world","Million dollars","2012","878.4"
"1188","Prepared fish and shellfish ","Rest of world","Million dollars","2011","773.1"
"1189","Prepared fish and shellfish ","Rest of world","Million dollars","2010","698.3"
"1190","Prepared fish and shellfish ","Rest of world","Million dollars","2009","707.6"
"1191","Prepared fish and shellfish ","Rest of world","Million dollars","2008","716.5"
"1192","Prepared fish and shellfish ","Rest of world","Million dollars","2007","657.1"
"1193","Prepared fish and shellfish ","Rest of world","Million dollars","2006","640.29999999999995"
"1194","Prepared fish and shellfish ","Rest of world","Million dollars","2005","615.20000000000005"
"1195","Prepared fish and shellfish ","Rest of world","Million dollars","2004","609"
"1196","Prepared fish and shellfish ","Rest of world","Million dollars","2003","503.6"
"1197","Prepared fish and shellfish ","Rest of world","Million dollars","2002","448.7"
"1198","Prepared fish and shellfish ","Rest of world","Million dollars","2001","431.7"
"1199","Prepared fish and shellfish ","Rest of world","Million dollars","2000","398.9"
"1200","Prepared fish and shellfish ","Rest of world","Million dollars","1999","367.6"
"1201","Prepared fish and shellfish ","World","Million dollars","2023","5480.2"
"1202","Prepared fish and shellfish ","World","Million dollars","2022","6526"
"1203","Prepared fish and shellfish ","World","Million dollars","2021","6012.6"
"1204","Prepared fish and shellfish ","World","Million dollars","2020","5166.5"
"1205","Prepared fish and shellfish ","World","Million dollars","2019","4712.7"
"1206","Prepared fish and shellfish ","World","Million dollars","2018","5099.8"
"1207","Prepared fish and shellfish ","World","Million dollars","2017","4731.7"
"1208","Prepared fish and shellfish ","World","Million dollars","2016","4139.7"
"1209","Prepared fish and shellfish ","World","Million dollars","2015","4276.3"
"1210","Prepared fish and shellfish ","World","Million dollars","2014","4551.1000000000004"
"1211","Prepared fish and shellfish ","World","Million dollars","2013","4228"
"1212","Prepared fish and shellfish ","World","Million dollars","2012","4157.3999999999996"
"1213","Prepared fish and shellfish ","World","Million dollars","2011","4070.5"
"1214","Prepared fish and shellfish ","World","Million dollars","2010","3610"
"1215","Prepared fish and shellfish ","World","Million dollars","2009","3234.8"
"1216","Prepared fish and shellfish ","World","Million dollars","2008","3401.7"
"1217","Prepared fish and shellfish ","World","Million dollars","2007","3063.7"
"1218","Prepared fish and shellfish ","World","Million dollars","2006","3171.9"
"1219","Prepared fish and shellfish ","World","Million dollars","2005","2807.2"
"1220","Prepared fish and shellfish ","World","Million dollars","2004","2616.4"
"1221","Prepared fish and shellfish ","World","Million dollars","2003","2401.1"
"1222","Prepared fish and shellfish ","World","Million dollars","2002","2240.8000000000002"
"1223","Prepared fish and shellfish ","World","Million dollars","2001","1998.2"
"1224","Prepared fish and shellfish ","World","Million dollars","2000","1917.3"
"1225","Prepared fish and shellfish ","World","Million dollars","1999","1758.5"
"1226","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2023","707.3"
"1227","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2022","808.7"
"1228","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2021","732.1"
"1229","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2020","746.7"
"1230","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2019","643.5"
"1231","Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2018","669.6"
