"","group","country","units","year","amount"
"1","Total beverages ","Mexico","Million dollars","2023","6739.8"
"2","Total beverages ","Mexico","Million dollars","2022","6332.8"
"3","Total beverages ","Mexico","Million dollars","2021","5724.3"
"4","Total beverages ","Mexico","Million dollars","2020","4926.6000000000004"
"5","Total beverages ","Mexico","Million dollars","2019","4427"
"6","Total beverages ","Mexico","Million dollars","2018","4019.1"
"7","Total beverages ","Mexico","Million dollars","2017","3687.9"
"8","Total beverages ","Mexico","Million dollars","2016","3428"
"9","Total beverages ","Mexico","Million dollars","2015","3051.5"
"10","Total beverages ","Mexico","Million dollars","2014","2788.6"
"11","Total beverages ","Mexico","Million dollars","2013","2246.6999999999998"
"12","Total beverages ","Mexico","Million dollars","2012","2111.1"
"13","Total beverages ","Mexico","Million dollars","2011","1955.3"
"14","Total beverages ","Mexico","Million dollars","2010","1860.5"
"15","Total beverages ","Mexico","Million dollars","2009","1764.7"
"16","Total beverages ","Mexico","Million dollars","2008","1832.3"
"17","Total beverages ","Mexico","Million dollars","2007","1878.5"
"18","Total beverages ","Mexico","Million dollars","2006","1861.9"
"19","Total beverages ","Mexico","Million dollars","2005","1570.8"
"20","Total beverages ","Mexico","Million dollars","2004","1361"
"21","Total beverages ","Mexico","Million dollars","2003","1256.7"
"22","Total beverages ","Mexico","Million dollars","2002","1182.2"
"23","Total beverages ","Mexico","Million dollars","2001","1035.9000000000001"
"24","Total beverages ","Mexico","Million dollars","2000","889"
"25","Total beverages ","Mexico","Million dollars","1999","763.7"
"26","Total beverages ","Italy","Million dollars","2023","2744.7"
"27","Total beverages ","Italy","Million dollars","2022","2879.2"
"28","Total beverages ","Italy","Million dollars","2021","2847.3"
"29","Total beverages ","Italy","Million dollars","2020","2486.8000000000002"
"30","Total beverages ","Italy","Million dollars","2019","2409.1"
"31","Total beverages ","Italy","Million dollars","2018","2370.6999999999998"
"32","Total beverages ","Italy","Million dollars","2017","2210.5"
"33","Total beverages ","Italy","Million dollars","2016","2116"
"34","Total beverages ","Italy","Million dollars","2015","2005.4"
"35","Total beverages ","Italy","Million dollars","2014","1984.7"
"36","Total beverages ","Italy","Million dollars","2013","1858.5"
"37","Total beverages ","Italy","Million dollars","2012","1700.2"
"38","Total beverages ","Italy","Million dollars","2011","1692.5"
"39","Total beverages ","Italy","Million dollars","2010","1448.7"
"40","Total beverages ","Italy","Million dollars","2009","1343.6"
"41","Total beverages ","Italy","Million dollars","2008","1445.8"
"42","Total beverages ","Italy","Million dollars","2007","1410.8"
"43","Total beverages ","Italy","Million dollars","2006","1271.5"
"44","Total beverages ","Italy","Million dollars","2005","1168"
"45","Total beverages ","Italy","Million dollars","2004","1041.8"
"46","Total beverages ","Italy","Million dollars","2003","988.7"
"47","Total beverages ","Italy","Million dollars","2002","827.3"
"48","Total beverages ","Italy","Million dollars","2001","668.8"
"49","Total beverages ","Italy","Million dollars","2000","627.70000000000005"
"50","Total beverages ","Italy","Million dollars","1999","581.70000000000005"
"51","Total beverages ","France","Million dollars","2023","2740"
"52","Total beverages ","France","Million dollars","2022","2922.2"
"53","Total beverages ","France","Million dollars","2021","2785.9"
"54","Total beverages ","France","Million dollars","2020","1930.7"
"55","Total beverages ","France","Million dollars","2019","2367.6"
"56","Total beverages ","France","Million dollars","2018","2292.1"
"57","Total beverages ","France","Million dollars","2017","2065.4"
"58","Total beverages ","France","Million dollars","2016","1781.5"
"59","Total beverages ","France","Million dollars","2015","1698"
"60","Total beverages ","France","Million dollars","2014","1653.9"
"61","Total beverages ","France","Million dollars","2013","1560"
"62","Total beverages ","France","Million dollars","2012","1489"
"63","Total beverages ","France","Million dollars","2011","1352.3"
"64","Total beverages ","France","Million dollars","2010","1106.8"
"65","Total beverages ","France","Million dollars","2009","1069.3"
"66","Total beverages ","France","Million dollars","2008","1530"
"67","Total beverages ","France","Million dollars","2007","1557.5"
"68","Total beverages ","France","Million dollars","2006","1389.3"
"69","Total beverages ","France","Million dollars","2005","1178.4000000000001"
"70","Total beverages ","France","Million dollars","2004","1127"
"71","Total beverages ","France","Million dollars","2003","1203.5999999999999"
"72","Total beverages ","France","Million dollars","2002","1012.5"
"73","Total beverages ","France","Million dollars","2001","919.7"
"74","Total beverages ","France","Million dollars","2000","1011"
"75","Total beverages ","France","Million dollars","1999","1120.3"
"76","Total beverages ","Canada","Million dollars","2023","818.2"
"77","Total beverages ","Canada","Million dollars","2022","718.5"
"78","Total beverages ","Canada","Million dollars","2021","656.3"
"79","Total beverages ","Canada","Million dollars","2020","567.5"
"80","Total beverages ","Canada","Million dollars","2019","523.20000000000005"
"81","Total beverages ","Canada","Million dollars","2018","425.4"
"82","Total beverages ","Canada","Million dollars","2017","353.3"
"83","Total beverages ","Canada","Million dollars","2016","330.7"
"84","Total beverages ","Canada","Million dollars","2015","290.2"
"85","Total beverages ","Canada","Million dollars","2014","303.3"
"86","Total beverages ","Canada","Million dollars","2013","352.9"
"87","Total beverages ","Canada","Million dollars","2012","378.2"
"88","Total beverages ","Canada","Million dollars","2011","363.1"
"89","Total beverages ","Canada","Million dollars","2010","345.2"
"90","Total beverages ","Canada","Million dollars","2009","302.3"
"91","Total beverages ","Canada","Million dollars","2008","437.1"
"92","Total beverages ","Canada","Million dollars","2007","432.6"
"93","Total beverages ","Canada","Million dollars","2006","488.4"
"94","Total beverages ","Canada","Million dollars","2005","492.9"
"95","Total beverages ","Canada","Million dollars","2004","487.7"
"96","Total beverages ","Canada","Million dollars","2003","533.70000000000005"
"97","Total beverages ","Canada","Million dollars","2002","536.70000000000005"
"98","Total beverages ","Canada","Million dollars","2001","512.1"
"99","Total beverages ","Canada","Million dollars","2000","493.3"
"100","Total beverages ","Canada","Million dollars","1999","474.7"
"101","Total beverages ","Netherlands","Million dollars","2023","705.4"
"102","Total beverages ","Netherlands","Million dollars","2022","871.2"
"103","Total beverages ","Netherlands","Million dollars","2021","853.9"
"104","Total beverages ","Netherlands","Million dollars","2020","905.7"
"105","Total beverages ","Netherlands","Million dollars","2019","768.8"
"106","Total beverages ","Netherlands","Million dollars","2018","798.4"
"107","Total beverages ","Netherlands","Million dollars","2017","816.3"
"108","Total beverages ","Netherlands","Million dollars","2016","793.6"
"109","Total beverages ","Netherlands","Million dollars","2015","837.8"
"110","Total beverages ","Netherlands","Million dollars","2014","792.7"
"111","Total beverages ","Netherlands","Million dollars","2013","854.1"
"112","Total beverages ","Netherlands","Million dollars","2012","891.3"
"113","Total beverages ","Netherlands","Million dollars","2011","889.8"
"114","Total beverages ","Netherlands","Million dollars","2010","969.1"
"115","Total beverages ","Netherlands","Million dollars","2009","984.5"
"116","Total beverages ","Netherlands","Million dollars","2008","1196.5"
"117","Total beverages ","Netherlands","Million dollars","2007","1337.9"
"118","Total beverages ","Netherlands","Million dollars","2006","1129.5999999999999"
"119","Total beverages ","Netherlands","Million dollars","2005","931"
"120","Total beverages ","Netherlands","Million dollars","2004","896.4"
"121","Total beverages ","Netherlands","Million dollars","2003","906.4"
"122","Total beverages ","Netherlands","Million dollars","2002","886.9"
"123","Total beverages ","Netherlands","Million dollars","2001","789.3"
"124","Total beverages ","Netherlands","Million dollars","2000","735.4"
"125","Total beverages ","Netherlands","Million dollars","1999","628.29999999999995"
"126","Total beverages ","New Zealand","Million dollars","2023","607.79999999999995"
"127","Total beverages ","New Zealand","Million dollars","2022","594.5"
"128","Total beverages ","New Zealand","Million dollars","2021","559.6"
"129","Total beverages ","New Zealand","Million dollars","2020","495.8"
"130","Total beverages ","New Zealand","Million dollars","2019","474.3"
"131","Total beverages ","New Zealand","Million dollars","2018","447.5"
"132","Total beverages ","New Zealand","Million dollars","2017","434.1"
"133","Total beverages ","New Zealand","Million dollars","2016","411.4"
"134","Total beverages ","New Zealand","Million dollars","2015","369.6"
"135","Total beverages ","New Zealand","Million dollars","2014","336.9"
"136","Total beverages ","New Zealand","Million dollars","2013","290"
"137","Total beverages ","New Zealand","Million dollars","2012","256.8"
"138","Total beverages ","New Zealand","Million dollars","2011","210"
"139","Total beverages ","New Zealand","Million dollars","2010","207.4"
"140","Total beverages ","New Zealand","Million dollars","2009","160.4"
"141","Total beverages ","New Zealand","Million dollars","2008","154.1"
"142","Total beverages ","New Zealand","Million dollars","2007","155.9"
"143","Total beverages ","New Zealand","Million dollars","2006","111.3"
"144","Total beverages ","New Zealand","Million dollars","2005","101.2"
"145","Total beverages ","New Zealand","Million dollars","2004","68"
"146","Total beverages ","New Zealand","Million dollars","2003","51.3"
"147","Total beverages ","New Zealand","Million dollars","2002","37.4"
"148","Total beverages ","New Zealand","Million dollars","2001","26.2"
"149","Total beverages ","New Zealand","Million dollars","2000","22.7"
"150","Total beverages ","New Zealand","Million dollars","1999","17.8"
"151","Total beverages ","Spain","Million dollars","2023","405.1"
"152","Total beverages ","Spain","Million dollars","2022","434.1"
"153","Total beverages ","Spain","Million dollars","2021","453.9"
"154","Total beverages ","Spain","Million dollars","2020","352.6"
"155","Total beverages ","Spain","Million dollars","2019","385.5"
"156","Total beverages ","Spain","Million dollars","2018","393.6"
"157","Total beverages ","Spain","Million dollars","2017","385.5"
"158","Total beverages ","Spain","Million dollars","2016","365.5"
"159","Total beverages ","Spain","Million dollars","2015","352.5"
"160","Total beverages ","Spain","Million dollars","2014","360.7"
"161","Total beverages ","Spain","Million dollars","2013","355.3"
"162","Total beverages ","Spain","Million dollars","2012","332.7"
"163","Total beverages ","Spain","Million dollars","2011","311"
"164","Total beverages ","Spain","Million dollars","2010","279.5"
"165","Total beverages ","Spain","Million dollars","2009","253.4"
"166","Total beverages ","Spain","Million dollars","2008","292.39999999999998"
"167","Total beverages ","Spain","Million dollars","2007","280.2"
"168","Total beverages ","Spain","Million dollars","2006","247.4"
"169","Total beverages ","Spain","Million dollars","2005","219.9"
"170","Total beverages ","Spain","Million dollars","2004","192.3"
"171","Total beverages ","Spain","Million dollars","2003","165.4"
"172","Total beverages ","Spain","Million dollars","2002","141"
"173","Total beverages ","Spain","Million dollars","2001","117.2"
"174","Total beverages ","Spain","Million dollars","2000","108.5"
"175","Total beverages ","Spain","Million dollars","1999","120.5"
"176","Total beverages ","Austria","Million dollars","2023","378.9"
"177","Total beverages ","Austria","Million dollars","2022","634.1"
"178","Total beverages ","Austria","Million dollars","2021","932.1"
"179","Total beverages ","Austria","Million dollars","2020","1072.0999999999999"
"180","Total beverages ","Austria","Million dollars","2019","1055.4000000000001"
"181","Total beverages ","Austria","Million dollars","2018","977.2"
"182","Total beverages ","Austria","Million dollars","2017","887.3"
"183","Total beverages ","Austria","Million dollars","2016","717.2"
"184","Total beverages ","Austria","Million dollars","2015","619.9"
"185","Total beverages ","Austria","Million dollars","2014","509.8"
"186","Total beverages ","Austria","Million dollars","2013","524.70000000000005"
"187","Total beverages ","Austria","Million dollars","2012","543.9"
"188","Total beverages ","Austria","Million dollars","2011","475.1"
"189","Total beverages ","Austria","Million dollars","2010","402.3"
"190","Total beverages ","Austria","Million dollars","2009","343"
"191","Total beverages ","Austria","Million dollars","2008","339.5"
"192","Total beverages ","Austria","Million dollars","2007","609.70000000000005"
"193","Total beverages ","Austria","Million dollars","2006","770.5"
"194","Total beverages ","Austria","Million dollars","2005","450.1"
"195","Total beverages ","Austria","Million dollars","2004","342.5"
"196","Total beverages ","Austria","Million dollars","2003","190.2"
"197","Total beverages ","Austria","Million dollars","2002","89.2"
"198","Total beverages ","Austria","Million dollars","2001","94.8"
"199","Total beverages ","Austria","Million dollars","2000","50.5"
"200","Total beverages ","Austria","Million dollars","1999","17.2"
"201","Total beverages ","Australia","Million dollars","2023","299.60000000000002"
"202","Total beverages ","Australia","Million dollars","2022","337.6"
"203","Total beverages ","Australia","Million dollars","2021","326.3"
"204","Total beverages ","Australia","Million dollars","2020","344"
"205","Total beverages ","Australia","Million dollars","2019","354.1"
"206","Total beverages ","Australia","Million dollars","2018","374.9"
"207","Total beverages ","Australia","Million dollars","2017","422.9"
"208","Total beverages ","Australia","Million dollars","2016","409.6"
"209","Total beverages ","Australia","Million dollars","2015","442.9"
"210","Total beverages ","Australia","Million dollars","2014","457.7"
"211","Total beverages ","Australia","Million dollars","2013","502.6"
"212","Total beverages ","Australia","Million dollars","2012","534.70000000000005"
"213","Total beverages ","Australia","Million dollars","2011","556.29999999999995"
"214","Total beverages ","Australia","Million dollars","2010","605.70000000000005"
"215","Total beverages ","Australia","Million dollars","2009","640.9"
"216","Total beverages ","Australia","Million dollars","2008","697.2"
"217","Total beverages ","Australia","Million dollars","2007","794.6"
"218","Total beverages ","Australia","Million dollars","2006","763.4"
"219","Total beverages ","Australia","Million dollars","2005","762.3"
"220","Total beverages ","Australia","Million dollars","2004","729.8"
"221","Total beverages ","Australia","Million dollars","2003","626.4"
"222","Total beverages ","Australia","Million dollars","2002","458.7"
"223","Total beverages ","Australia","Million dollars","2001","346.2"
"224","Total beverages ","Australia","Million dollars","2000","282.2"
"225","Total beverages ","Australia","Million dollars","1999","204.3"
"226","Total beverages ","Rest of world","Million dollars","2023","2480.6999999999998"
"227","Total beverages ","Rest of world","Million dollars","2022","2977.6"
"228","Total beverages ","Rest of world","Million dollars","2021","3412.5"
"229","Total beverages ","Rest of world","Million dollars","2020","3042.2"
"230","Total beverages ","Rest of world","Million dollars","2019","3268.3"
"231","Total beverages ","Rest of world","Million dollars","2018","3448.6"
"232","Total beverages ","Rest of world","Million dollars","2017","3649.6"
"233","Total beverages ","Rest of world","Million dollars","2016","3628.7"
"234","Total beverages ","Rest of world","Million dollars","2015","3570.1"
"235","Total beverages ","Rest of world","Million dollars","2014","3203.9"
"236","Total beverages ","Rest of world","Million dollars","2013","3084.2"
"237","Total beverages ","Rest of world","Million dollars","2012","3002.7"
"238","Total beverages ","Rest of world","Million dollars","2011","2676.7"
"239","Total beverages ","Rest of world","Million dollars","2010","2362.1999999999998"
"240","Total beverages ","Rest of world","Million dollars","2009","2127.6"
"241","Total beverages ","Rest of world","Million dollars","2008","2252.9"
"242","Total beverages ","Rest of world","Million dollars","2007","1812.1"
"243","Total beverages ","Rest of world","Million dollars","2006","1477.1"
"244","Total beverages ","Rest of world","Million dollars","2005","1331.5"
"245","Total beverages ","Rest of world","Million dollars","2004","1106.4000000000001"
"246","Total beverages ","Rest of world","Million dollars","2003","1020.3"
"247","Total beverages ","Rest of world","Million dollars","2002","957.4"
"248","Total beverages ","Rest of world","Million dollars","2001","883.8"
"249","Total beverages ","Rest of world","Million dollars","2000","884.6"
"250","Total beverages ","Rest of world","Million dollars","1999","789.6"
"251","Total beverages ","World","Million dollars","2023","17920.2"
"252","Total beverages ","World","Million dollars","2022","18701.8"
"253","Total beverages ","World","Million dollars","2021","18552.099999999999"
"254","Total beverages ","World","Million dollars","2020","16124"
"255","Total beverages ","World","Million dollars","2019","16033.3"
"256","Total beverages ","World","Million dollars","2018","15547.5"
"257","Total beverages ","World","Million dollars","2017","14912.8"
"258","Total beverages ","World","Million dollars","2016","13982.2"
"259","Total beverages ","World","Million dollars","2015","13237.9"
"260","Total beverages ","World","Million dollars","2014","12392.2"
"261","Total beverages ","World","Million dollars","2013","11629"
"262","Total beverages ","World","Million dollars","2012","11240.6"
"263","Total beverages ","World","Million dollars","2011","10482.1"
"264","Total beverages ","World","Million dollars","2010","9587.4"
"265","Total beverages ","World","Million dollars","2009","8989.7000000000007"
"266","Total beverages ","World","Million dollars","2008","10177.799999999999"
"267","Total beverages ","World","Million dollars","2007","10269.799999999999"
"268","Total beverages ","World","Million dollars","2006","9510.4"
"269","Total beverages ","World","Million dollars","2005","8206.1"
"270","Total beverages ","World","Million dollars","2004","7352.9"
"271","Total beverages ","World","Million dollars","2003","6942.7"
"272","Total beverages ","World","Million dollars","2002","6129.3"
"273","Total beverages ","World","Million dollars","2001","5394"
"274","Total beverages ","World","Million dollars","2000","5104.8999999999996"
"275","Total beverages ","World","Million dollars","1999","4718.1000000000004"
"276","Total beverages ","World (quantity)","1,000 litpf","2023","9519.7000000000007"
"277","Total beverages ","World (quantity)","1,000 litpf","2022","9765.7000000000007"
"278","Total beverages ","World (quantity)","1,000 litpf","2021","9926.2000000000007"
"279","Total beverages ","World (quantity)","1,000 litpf","2020","8987.7999999999993"
"280","Total beverages ","World (quantity)","1,000 litpf","2019","8487.2999999999993"
"281","Total beverages ","World (quantity)","1,000 litpf","2018","8241.1"
"282","Total beverages ","World (quantity)","1,000 litpf","2017","8173.9"
"283","Total beverages ","World (quantity)","1,000 litpf","2016","7762.9"
"284","Total beverages ","World (quantity)","1,000 litpf","2015","7232.6"
"285","Total beverages ","World (quantity)","1,000 litpf","2014","6674.1"
"286","Total beverages ","World (quantity)","1,000 litpf","2013","6346.6"
"287","Total beverages ","World (quantity)","1,000 litpf","2012","6376.9"
"288","Total beverages ","World (quantity)","1,000 litpf","2011","6014.6"
"289","Total beverages ","World (quantity)","1,000 litpf","2010","5789.5"
"290","Total beverages ","World (quantity)","1,000 litpf","2009","5576.8"
"291","Total beverages ","World (quantity)","1,000 litpf","2008","6043.7"
"292","Total beverages ","World (quantity)","1,000 litpf","2007","6280.7"
"293","Total beverages ","World (quantity)","1,000 litpf","2006","6075.3"
"294","Total beverages ","World (quantity)","1,000 litpf","2005","5472.9"
"295","Total beverages ","World (quantity)","1,000 litpf","2004","5244.9"
"296","Total beverages ","World (quantity)","1,000 litpf","2003","5095.6000000000004"
"297","Total beverages ","World (quantity)","1,000 litpf","2002","4441.3"
"298","Total beverages ","World (quantity)","1,000 litpf","2001","4162.3"
"299","Total beverages ","World (quantity)","1,000 litpf","2000","3898.2"
"300","Total beverages ","World (quantity)","1,000 litpf","1999","3538"
"301","Wine ","France","Million dollars","2023","2475.5"
"302","Wine ","France","Million dollars","2022","2659.7"
"303","Wine ","France","Million dollars","2021","2542.3000000000002"
"304","Wine ","France","Million dollars","2020","1703.5"
"305","Wine ","France","Million dollars","2019","2118.6999999999998"
"306","Wine ","France","Million dollars","2018","2063.5"
"307","Wine ","France","Million dollars","2017","1829.9"
"308","Wine ","France","Million dollars","2016","1588.5"
"309","Wine ","France","Million dollars","2015","1538.1"
"310","Wine ","France","Million dollars","2014","1474.8"
"311","Wine ","France","Million dollars","2013","1409"
"312","Wine ","France","Million dollars","2012","1348.3"
"313","Wine ","France","Million dollars","2011","1231"
"314","Wine ","France","Million dollars","2010","992.4"
"315","Wine ","France","Million dollars","2009","968.8"
"316","Wine ","France","Million dollars","2008","1415.8"
"317","Wine ","France","Million dollars","2007","1434.8"
"318","Wine ","France","Million dollars","2006","1291.0999999999999"
"319","Wine ","France","Million dollars","2005","1087.8"
"320","Wine ","France","Million dollars","2004","1025.5"
"321","Wine ","France","Million dollars","2003","1122.2"
"322","Wine ","France","Million dollars","2002","914"
"323","Wine ","France","Million dollars","2001","811.4"
"324","Wine ","France","Million dollars","2000","897.3"
"325","Wine ","France","Million dollars","1999","1008"
"326","Wine ","Italy","Million dollars","2023","2255.4"
"327","Wine ","Italy","Million dollars","2022","2476"
"328","Wine ","Italy","Million dollars","2021","2525"
"329","Wine ","Italy","Million dollars","2020","2106.6999999999998"
"330","Wine ","Italy","Million dollars","2019","2053.9"
"331","Wine ","Italy","Million dollars","2018","2071.6999999999998"
"332","Wine ","Italy","Million dollars","2017","1931.6"
"333","Wine ","Italy","Million dollars","2016","1859.5"
"334","Wine ","Italy","Million dollars","2015","1747"
"335","Wine ","Italy","Million dollars","2014","1740.5"
"336","Wine ","Italy","Million dollars","2013","1646.8"
"337","Wine ","Italy","Million dollars","2012","1505.5"
"338","Wine ","Italy","Million dollars","2011","1518.1"
"339","Wine ","Italy","Million dollars","2010","1282"
"340","Wine ","Italy","Million dollars","2009","1197.3"
"341","Wine ","Italy","Million dollars","2008","1309.0999999999999"
"342","Wine ","Italy","Million dollars","2007","1285"
"343","Wine ","Italy","Million dollars","2006","1173.0999999999999"
"344","Wine ","Italy","Million dollars","2005","1075.8"
"345","Wine ","Italy","Million dollars","2004","968.2"
"346","Wine ","Italy","Million dollars","2003","927.1"
"347","Wine ","Italy","Million dollars","2002","777.9"
"348","Wine ","Italy","Million dollars","2001","630.6"
"349","Wine ","Italy","Million dollars","2000","584.9"
"350","Wine ","Italy","Million dollars","1999","545.9"
"351","Wine ","New Zealand","Million dollars","2023","596.79999999999995"
"352","Wine ","New Zealand","Million dollars","2022","583.70000000000005"
"353","Wine ","New Zealand","Million dollars","2021","551.70000000000005"
"354","Wine ","New Zealand","Million dollars","2020","489"
"355","Wine ","New Zealand","Million dollars","2019","465.3"
"356","Wine ","New Zealand","Million dollars","2018","437.9"
"357","Wine ","New Zealand","Million dollars","2017","423.8"
"358","Wine ","New Zealand","Million dollars","2016","400.9"
"359","Wine ","New Zealand","Million dollars","2015","361"
"360","Wine ","New Zealand","Million dollars","2014","328"
"361","Wine ","New Zealand","Million dollars","2013","282"
"362","Wine ","New Zealand","Million dollars","2012","248.6"
"363","Wine ","New Zealand","Million dollars","2011","199.7"
"364","Wine ","New Zealand","Million dollars","2010","197.5"
"365","Wine ","New Zealand","Million dollars","2009","152.6"
"366","Wine ","New Zealand","Million dollars","2008","145.5"
"367","Wine ","New Zealand","Million dollars","2007","145.5"
"368","Wine ","New Zealand","Million dollars","2006","103.5"
"369","Wine ","New Zealand","Million dollars","2005","93.9"
"370","Wine ","New Zealand","Million dollars","2004","61"
"371","Wine ","New Zealand","Million dollars","2003","43.4"
"372","Wine ","New Zealand","Million dollars","2002","30.4"
"373","Wine ","New Zealand","Million dollars","2001","20.7"
"374","Wine ","New Zealand","Million dollars","2000","17.5"
"375","Wine ","New Zealand","Million dollars","1999","12.1"
"376","Wine ","Spain","Million dollars","2023","382.2"
"377","Wine ","Spain","Million dollars","2022","417.3"
"378","Wine ","Spain","Million dollars","2021","438.9"
"379","Wine ","Spain","Million dollars","2020","342.5"
"380","Wine ","Spain","Million dollars","2019","377.8"
"381","Wine ","Spain","Million dollars","2018","385"
"382","Wine ","Spain","Million dollars","2017","378.2"
"383","Wine ","Spain","Million dollars","2016","359.3"
"384","Wine ","Spain","Million dollars","2015","346.1"
"385","Wine ","Spain","Million dollars","2014","353.9"
"386","Wine ","Spain","Million dollars","2013","349"
"387","Wine ","Spain","Million dollars","2012","326.60000000000002"
"388","Wine ","Spain","Million dollars","2011","305.2"
"389","Wine ","Spain","Million dollars","2010","273.89999999999998"
"390","Wine ","Spain","Million dollars","2009","248.1"
"391","Wine ","Spain","Million dollars","2008","285.2"
"392","Wine ","Spain","Million dollars","2007","271.8"
"393","Wine ","Spain","Million dollars","2006","237.7"
"394","Wine ","Spain","Million dollars","2005","211.4"
"395","Wine ","Spain","Million dollars","2004","185.3"
"396","Wine ","Spain","Million dollars","2003","158"
"397","Wine ","Spain","Million dollars","2002","134"
"398","Wine ","Spain","Million dollars","2001","112"
"399","Wine ","Spain","Million dollars","2000","105.3"
"400","Wine ","Spain","Million dollars","1999","119.2"
"401","Wine ","Australia","Million dollars","2023","270.3"
"402","Wine ","Australia","Million dollars","2022","309.5"
"403","Wine ","Australia","Million dollars","2021","293.39999999999998"
"404","Wine ","Australia","Million dollars","2020","319.3"
"405","Wine ","Australia","Million dollars","2019","338.4"
"406","Wine ","Australia","Million dollars","2018","356.8"
"407","Wine ","Australia","Million dollars","2017","407.3"
"408","Wine ","Australia","Million dollars","2016","393.8"
"409","Wine ","Australia","Million dollars","2015","431.7"
"410","Wine ","Australia","Million dollars","2014","450.4"
"411","Wine ","Australia","Million dollars","2013","498.2"
"412","Wine ","Australia","Million dollars","2012","530.70000000000005"
"413","Wine ","Australia","Million dollars","2011","553.6"
"414","Wine ","Australia","Million dollars","2010","603.4"
"415","Wine ","Australia","Million dollars","2009","638.6"
"416","Wine ","Australia","Million dollars","2008","693.9"
"417","Wine ","Australia","Million dollars","2007","791.9"
"418","Wine ","Australia","Million dollars","2006","761.6"
"419","Wine ","Australia","Million dollars","2005","761"
"420","Wine ","Australia","Million dollars","2004","728.2"
"421","Wine ","Australia","Million dollars","2003","625.6"
"422","Wine ","Australia","Million dollars","2002","457.9"
"423","Wine ","Australia","Million dollars","2001","345.4"
"424","Wine ","Australia","Million dollars","2000","281.3"
"425","Wine ","Australia","Million dollars","1999","203.6"
"426","Wine ","Argentina","Million dollars","2023","200.5"
"427","Wine ","Argentina","Million dollars","2022","281"
"428","Wine ","Argentina","Million dollars","2021","265.39999999999998"
"429","Wine ","Argentina","Million dollars","2020","251"
"430","Wine ","Argentina","Million dollars","2019","270.10000000000002"
"431","Wine ","Argentina","Million dollars","2018","285.10000000000002"
"432","Wine ","Argentina","Million dollars","2017","309.2"
"433","Wine ","Argentina","Million dollars","2016","330.4"
"434","Wine ","Argentina","Million dollars","2015","345.3"
"435","Wine ","Argentina","Million dollars","2014","351.7"
"436","Wine ","Argentina","Million dollars","2013","378.1"
"437","Wine ","Argentina","Million dollars","2012","402.7"
"438","Wine ","Argentina","Million dollars","2011","341"
"439","Wine ","Argentina","Million dollars","2010","269.8"
"440","Wine ","Argentina","Million dollars","2009","215.6"
"441","Wine ","Argentina","Million dollars","2008","183.6"
"442","Wine ","Argentina","Million dollars","2007","131.80000000000001"
"443","Wine ","Argentina","Million dollars","2006","92.1"
"444","Wine ","Argentina","Million dollars","2005","66.8"
"445","Wine ","Argentina","Million dollars","2004","47.4"
"446","Wine ","Argentina","Million dollars","2003","37.299999999999997"
"447","Wine ","Argentina","Million dollars","2002","34.9"
"448","Wine ","Argentina","Million dollars","2001","36.299999999999997"
"449","Wine ","Argentina","Million dollars","2000","32.5"
"450","Wine ","Argentina","Million dollars","1999","21.7"
"451","Wine ","Canada","Million dollars","2023","196.3"
"452","Wine ","Canada","Million dollars","2022","182.8"
"453","Wine ","Canada","Million dollars","2021","181.3"
"454","Wine ","Canada","Million dollars","2020","143.9"
"455","Wine ","Canada","Million dollars","2019","136.69999999999999"
"456","Wine ","Canada","Million dollars","2018","95.4"
"457","Wine ","Canada","Million dollars","2017","80.7"
"458","Wine ","Canada","Million dollars","2016","77.400000000000006"
"459","Wine ","Canada","Million dollars","2015","61.8"
"460","Wine ","Canada","Million dollars","2014","53.1"
"461","Wine ","Canada","Million dollars","2013","38.799999999999997"
"462","Wine ","Canada","Million dollars","2012","27.8"
"463","Wine ","Canada","Million dollars","2011","31"
"464","Wine ","Canada","Million dollars","2010","13.6"
"465","Wine ","Canada","Million dollars","2009","9.1"
"466","Wine ","Canada","Million dollars","2008","11.6"
"467","Wine ","Canada","Million dollars","2007","10.4"
"468","Wine ","Canada","Million dollars","2006","21.7"
"469","Wine ","Canada","Million dollars","2005","33.6"
"470","Wine ","Canada","Million dollars","2004","24.2"
"471","Wine ","Canada","Million dollars","2003","41.3"
"472","Wine ","Canada","Million dollars","2002","66.900000000000006"
"473","Wine ","Canada","Million dollars","2001","63.1"
"474","Wine ","Canada","Million dollars","2000","48.5"
"475","Wine ","Canada","Million dollars","1999","23.5"
"476","Wine ","Rest of world","Million dollars","2023","730.1"
"477","Wine ","Rest of world","Million dollars","2022","903.8"
"478","Wine ","Rest of world","Million dollars","2021","986.7"
"479","Wine ","Rest of world","Million dollars","2020","889.1"
"480","Wine ","Rest of world","Million dollars","2019","749.1"
"481","Wine ","Rest of world","Million dollars","2018","743.8"
"482","Wine ","Rest of world","Million dollars","2017","768.8"
"483","Wine ","Rest of world","Million dollars","2016","734.8"
"484","Wine ","Rest of world","Million dollars","2015","732.6"
"485","Wine ","Rest of world","Million dollars","2014","721.4"
"486","Wine ","Rest of world","Million dollars","2013","754.1"
"487","Wine ","Rest of world","Million dollars","2012","761.2"
"488","Wine ","Rest of world","Million dollars","2011","722"
"489","Wine ","Rest of world","Million dollars","2010","673"
"490","Wine ","Rest of world","Million dollars","2009","608.20000000000005"
"491","Wine ","Rest of world","Million dollars","2008","609.29999999999995"
