"","group","country","units","year","amount"
"891","Chocolate","Italy","Million dollars","2008","35.700000000000003"
"892","Chocolate","Italy","Million dollars","2007","27.6"
"893","Chocolate","Italy","Million dollars","2006","28.7"
"894","Chocolate","Italy","Million dollars","2005","22.3"
"895","Chocolate","Italy","Million dollars","2004","16.100000000000001"
"896","Chocolate","Italy","Million dollars","2003","15.2"
"897","Chocolate","Italy","Million dollars","2002","13.9"
"898","Chocolate","Italy","Million dollars","2001","14.4"
"899","Chocolate","Italy","Million dollars","2000","10.6"
"900","Chocolate","Italy","Million dollars","1999","10.8"
"901","Chocolate","Switzerland","Million dollars","2023","90.7"
"902","Chocolate","Switzerland","Million dollars","2022","81.5"
"903","Chocolate","Switzerland","Million dollars","2021","71"
"904","Chocolate","Switzerland","Million dollars","2020","59"
"905","Chocolate","Switzerland","Million dollars","2019","71.3"
"906","Chocolate","Switzerland","Million dollars","2018","66.900000000000006"
"907","Chocolate","Switzerland","Million dollars","2017","55.7"
"908","Chocolate","Switzerland","Million dollars","2016","63.1"
"909","Chocolate","Switzerland","Million dollars","2015","55.8"
"910","Chocolate","Switzerland","Million dollars","2014","57.6"
"911","Chocolate","Switzerland","Million dollars","2013","53.5"
"912","Chocolate","Switzerland","Million dollars","2012","46.9"
"913","Chocolate","Switzerland","Million dollars","2011","56.6"
"914","Chocolate","Switzerland","Million dollars","2010","47.6"
"915","Chocolate","Switzerland","Million dollars","2009","44.9"
"916","Chocolate","Switzerland","Million dollars","2008","55.9"
"917","Chocolate","Switzerland","Million dollars","2007","55.6"
"918","Chocolate","Switzerland","Million dollars","2006","45.9"
"919","Chocolate","Switzerland","Million dollars","2005","38.1"
"920","Chocolate","Switzerland","Million dollars","2004","32.6"
"921","Chocolate","Switzerland","Million dollars","2003","24.4"
"922","Chocolate","Switzerland","Million dollars","2002","21.6"
"923","Chocolate","Switzerland","Million dollars","2001","18.600000000000001"
"924","Chocolate","Switzerland","Million dollars","2000","19.100000000000001"
"925","Chocolate","Switzerland","Million dollars","1999","24.5"
"926","Chocolate","Croatia","Million dollars","2023","65.8"
"927","Chocolate","Croatia","Million dollars","2022","32.1"
"928","Chocolate","Croatia","Million dollars","2021","15.9"
"929","Chocolate","Croatia","Million dollars","2020","4.7"
"930","Chocolate","Croatia","Million dollars","2019","2.1"
"931","Chocolate","Croatia","Million dollars","2018","1.9"
"932","Chocolate","Croatia","Million dollars","2017","1.6"
"933","Chocolate","Croatia","Million dollars","2016","1.6"
"934","Chocolate","Croatia","Million dollars","2015","1.3"
"935","Chocolate","Croatia","Million dollars","2014","1.6"
"936","Chocolate","Croatia","Million dollars","2013","1.5"
"937","Chocolate","Croatia","Million dollars","2012","1.4"
"938","Chocolate","Croatia","Million dollars","2011","1.3"
"939","Chocolate","Croatia","Million dollars","2010","1.9"
"940","Chocolate","Croatia","Million dollars","2009","1.4"
"941","Chocolate","Croatia","Million dollars","2008","1.3"
"942","Chocolate","Croatia","Million dollars","2007","1.3"
"943","Chocolate","Croatia","Million dollars","2006","1.2"
"944","Chocolate","Croatia","Million dollars","2005","1.1000000000000001"
"945","Chocolate","Croatia","Million dollars","2004","1.2"
"946","Chocolate","Croatia","Million dollars","2003","0.9"
"947","Chocolate","Croatia","Million dollars","2002","0.8"
"948","Chocolate","Croatia","Million dollars","2001","0.9"
"949","Chocolate","Croatia","Million dollars","2000","0.9"
"950","Chocolate","Croatia","Million dollars","1999","0.4"
"951","Chocolate","Rest of world","Million dollars","2023","568.4"
"952","Chocolate","Rest of world","Million dollars","2022","518.29999999999995"
"953","Chocolate","Rest of world","Million dollars","2021","416.7"
"954","Chocolate","Rest of world","Million dollars","2020","312"
"955","Chocolate","Rest of world","Million dollars","2019","326.89999999999998"
"956","Chocolate","Rest of world","Million dollars","2018","306.5"
"957","Chocolate","Rest of world","Million dollars","2017","276.3"
"958","Chocolate","Rest of world","Million dollars","2016","278.8"
"959","Chocolate","Rest of world","Million dollars","2015","256.89999999999998"
"960","Chocolate","Rest of world","Million dollars","2014","252.5"
"961","Chocolate","Rest of world","Million dollars","2013","226.2"
"962","Chocolate","Rest of world","Million dollars","2012","213.9"
"963","Chocolate","Rest of world","Million dollars","2011","198.4"
"964","Chocolate","Rest of world","Million dollars","2010","164.1"
"965","Chocolate","Rest of world","Million dollars","2009","166.8"
"966","Chocolate","Rest of world","Million dollars","2008","218.8"
"967","Chocolate","Rest of world","Million dollars","2007","207.9"
"968","Chocolate","Rest of world","Million dollars","2006","223.9"
"969","Chocolate","Rest of world","Million dollars","2005","218.8"
"970","Chocolate","Rest of world","Million dollars","2004","188.2"
"971","Chocolate","Rest of world","Million dollars","2003","161.69999999999999"
"972","Chocolate","Rest of world","Million dollars","2002","142.1"
"973","Chocolate","Rest of world","Million dollars","2001","141.80000000000001"
"974","Chocolate","Rest of world","Million dollars","2000","121.6"
"975","Chocolate","Rest of world","Million dollars","1999","115.5"
"976","Chocolate","World","Million dollars","2023","3928.1"
"977","Chocolate","World","Million dollars","2022","3656.5"
"978","Chocolate","World","Million dollars","2021","3100.7"
"979","Chocolate","World","Million dollars","2020","2791.7"
"980","Chocolate","World","Million dollars","2019","2834.3"
"981","Chocolate","World","Million dollars","2018","2624.1"
"982","Chocolate","World","Million dollars","2017","2643.6"
"983","Chocolate","World","Million dollars","2016","2553.4"
"984","Chocolate","World","Million dollars","2015","2370.6999999999998"
"985","Chocolate","World","Million dollars","2014","2230"
"986","Chocolate","World","Million dollars","2013","2050.1999999999998"
"987","Chocolate","World","Million dollars","2012","1940"
"988","Chocolate","World","Million dollars","2011","1849.4"
"989","Chocolate","World","Million dollars","2010","1618.6"
"990","Chocolate","World","Million dollars","2009","1323.5"
"991","Chocolate","World","Million dollars","2008","1392.1"
"992","Chocolate","World","Million dollars","2007","1299.7"
"993","Chocolate","World","Million dollars","2006","1241"
"994","Chocolate","World","Million dollars","2005","1205.0999999999999"
"995","Chocolate","World","Million dollars","2004","1137.7"
"996","Chocolate","World","Million dollars","2003","1067"
"997","Chocolate","World","Million dollars","2002","841.1"
"998","Chocolate","World","Million dollars","2001","761.4"
"999","Chocolate","World","Million dollars","2000","647.20000000000005"
"1000","Chocolate","World","Million dollars","1999","586.4"
"1001","Chocolate","World (quantity)","1,000 metric tons","2023","706"
"1002","Chocolate","World (quantity)","1,000 metric tons","2022","722.5"
"1003","Chocolate","World (quantity)","1,000 metric tons","2021","664.9"
"1004","Chocolate","World (quantity)","1,000 metric tons","2020","630"
"1005","Chocolate","World (quantity)","1,000 metric tons","2019","620.6"
"1006","Chocolate","World (quantity)","1,000 metric tons","2018","590.20000000000005"
"1007","Chocolate","World (quantity)","1,000 metric tons","2017","591.4"
"1008","Chocolate","World (quantity)","1,000 metric tons","2016","577.5"
"1009","Chocolate","World (quantity)","1,000 metric tons","2015","543"
"1010","Chocolate","World (quantity)","1,000 metric tons","2014","521.4"
"1011","Chocolate","World (quantity)","1,000 metric tons","2013","516.20000000000005"
"1012","Chocolate","World (quantity)","1,000 metric tons","2012","478.8"
"1013","Chocolate","World (quantity)","1,000 metric tons","2011","464.2"
"1014","Chocolate","World (quantity)","1,000 metric tons","2010","412"
"1015","Chocolate","World (quantity)","1,000 metric tons","2009","377.7"
"1016","Chocolate","World (quantity)","1,000 metric tons","2008","387"
"1017","Chocolate","World (quantity)","1,000 metric tons","2007","434.6"
"1018","Chocolate","World (quantity)","1,000 metric tons","2006","440.3"
"1019","Chocolate","World (quantity)","1,000 metric tons","2005","452"
"1020","Chocolate","World (quantity)","1,000 metric tons","2004","436.8"
"1021","Chocolate","World (quantity)","1,000 metric tons","2003","403.5"
"1022","Chocolate","World (quantity)","1,000 metric tons","2002","362"
"1023","Chocolate","World (quantity)","1,000 metric tons","2001","333.6"
"1024","Chocolate","World (quantity)","1,000 metric tons","2000","286.3"
"1025","Chocolate","World (quantity)","1,000 metric tons","1999","243.3"
