"","group","country","units","year","amount"
"1","Total fruit and preparations ","Mexico","Million dollars","2023","11261.8"
"2","Total fruit and preparations ","Mexico","Million dollars","2022","10928.1"
"3","Total fruit and preparations ","Mexico","Million dollars","2021","9930.1"
"4","Total fruit and preparations ","Mexico","Million dollars","2020","8238.2999999999993"
"5","Total fruit and preparations ","Mexico","Million dollars","2019","8487.6"
"6","Total fruit and preparations ","Mexico","Million dollars","2018","7320"
"7","Total fruit and preparations ","Mexico","Million dollars","2017","7368.1"
"8","Total fruit and preparations ","Mexico","Million dollars","2016","6099.7"
"9","Total fruit and preparations ","Mexico","Million dollars","2015","5397.4"
"10","Total fruit and preparations ","Mexico","Million dollars","2014","4688.1000000000004"
"11","Total fruit and preparations ","Mexico","Million dollars","2013","3982.7"
"12","Total fruit and preparations ","Mexico","Million dollars","2012","3513.1"
"13","Total fruit and preparations ","Mexico","Million dollars","2011","3119.4"
"14","Total fruit and preparations ","Mexico","Million dollars","2010","2925.7"
"15","Total fruit and preparations ","Mexico","Million dollars","2009","2442.4"
"16","Total fruit and preparations ","Mexico","Million dollars","2008","2224"
"17","Total fruit and preparations ","Mexico","Million dollars","2007","2076.8000000000002"
"18","Total fruit and preparations ","Mexico","Million dollars","2006","1493.1"
"19","Total fruit and preparations ","Mexico","Million dollars","2005","1516.1"
"20","Total fruit and preparations ","Mexico","Million dollars","2004","1148.0999999999999"
"21","Total fruit and preparations ","Mexico","Million dollars","2003","956.4"
"22","Total fruit and preparations ","Mexico","Million dollars","2002","866.3"
"23","Total fruit and preparations ","Mexico","Million dollars","2001","840.1"
"24","Total fruit and preparations ","Mexico","Million dollars","2000","800.6"
"25","Total fruit and preparations ","Mexico","Million dollars","1999","972.7"
"26","Total fruit and preparations ","Peru","Million dollars","2023","2488.9"
"27","Total fruit and preparations ","Peru","Million dollars","2022","2428.8000000000002"
"28","Total fruit and preparations ","Peru","Million dollars","2021","1869.9"
"29","Total fruit and preparations ","Peru","Million dollars","2020","1677.8"
"30","Total fruit and preparations ","Peru","Million dollars","2019","1428.5"
"31","Total fruit and preparations ","Peru","Million dollars","2018","1150.4000000000001"
"32","Total fruit and preparations ","Peru","Million dollars","2017","863.9"
"33","Total fruit and preparations ","Peru","Million dollars","2016","668"
"34","Total fruit and preparations ","Peru","Million dollars","2015","577.1"
"35","Total fruit and preparations ","Peru","Million dollars","2014","481.1"
"36","Total fruit and preparations ","Peru","Million dollars","2013","285.7"
"37","Total fruit and preparations ","Peru","Million dollars","2012","233.7"
"38","Total fruit and preparations ","Peru","Million dollars","2011","231.2"
"39","Total fruit and preparations ","Peru","Million dollars","2010","142.69999999999999"
"40","Total fruit and preparations ","Peru","Million dollars","2009","105.3"
"41","Total fruit and preparations ","Peru","Million dollars","2008","107.1"
"42","Total fruit and preparations ","Peru","Million dollars","2007","76.7"
"43","Total fruit and preparations ","Peru","Million dollars","2006","69.099999999999994"
"44","Total fruit and preparations ","Peru","Million dollars","2005","51"
"45","Total fruit and preparations ","Peru","Million dollars","2004","36.799999999999997"
"46","Total fruit and preparations ","Peru","Million dollars","2003","29"
"47","Total fruit and preparations ","Peru","Million dollars","2002","35.1"
"48","Total fruit and preparations ","Peru","Million dollars","2001","21.5"
"49","Total fruit and preparations ","Peru","Million dollars","2000","16.100000000000001"
"50","Total fruit and preparations ","Peru","Million dollars","1999","15"
"51","Total fruit and preparations ","Chile","Million dollars","2023","2052.9"
"52","Total fruit and preparations ","Chile","Million dollars","2022","2253"
"53","Total fruit and preparations ","Chile","Million dollars","2021","2188.1"
"54","Total fruit and preparations ","Chile","Million dollars","2020","1950.9"
"55","Total fruit and preparations ","Chile","Million dollars","2019","2016.8"
"56","Total fruit and preparations ","Chile","Million dollars","2018","2243.8000000000002"
"57","Total fruit and preparations ","Chile","Million dollars","2017","2050.1999999999998"
"58","Total fruit and preparations ","Chile","Million dollars","2016","2281.6999999999998"
"59","Total fruit and preparations ","Chile","Million dollars","2015","2005.4"
"60","Total fruit and preparations ","Chile","Million dollars","2014","1890.3"
"61","Total fruit and preparations ","Chile","Million dollars","2013","1859"
"62","Total fruit and preparations ","Chile","Million dollars","2012","1519.3"
"63","Total fruit and preparations ","Chile","Million dollars","2011","1606.4"
"64","Total fruit and preparations ","Chile","Million dollars","2010","1586.2"
"65","Total fruit and preparations ","Chile","Million dollars","2009","1494.8"
"66","Total fruit and preparations ","Chile","Million dollars","2008","1493.2"
"67","Total fruit and preparations ","Chile","Million dollars","2007","1325.1"
"68","Total fruit and preparations ","Chile","Million dollars","2006","1346"
"69","Total fruit and preparations ","Chile","Million dollars","2005","1138.9000000000001"
"70","Total fruit and preparations ","Chile","Million dollars","2004","1005.8"
"71","Total fruit and preparations ","Chile","Million dollars","2003","868.4"
"72","Total fruit and preparations ","Chile","Million dollars","2002","827.8"
"73","Total fruit and preparations ","Chile","Million dollars","2001","687.2"
"74","Total fruit and preparations ","Chile","Million dollars","2000","686.8"
"75","Total fruit and preparations ","Chile","Million dollars","1999","591.79999999999995"
"76","Total fruit and preparations ","Guatemala","Million dollars","2023","1537.6"
"77","Total fruit and preparations ","Guatemala","Million dollars","2022","1403.7"
"78","Total fruit and preparations ","Guatemala","Million dollars","2021","1317.3"
"79","Total fruit and preparations ","Guatemala","Million dollars","2020","1217.2"
"80","Total fruit and preparations ","Guatemala","Million dollars","2019","1239.3"
"81","Total fruit and preparations ","Guatemala","Million dollars","2018","1269.7"
"82","Total fruit and preparations ","Guatemala","Million dollars","2017","1222"
"83","Total fruit and preparations ","Guatemala","Million dollars","2016","1135.5"
"84","Total fruit and preparations ","Guatemala","Million dollars","2015","1085.5999999999999"
"85","Total fruit and preparations ","Guatemala","Million dollars","2014","1017.7"
"86","Total fruit and preparations ","Guatemala","Million dollars","2013","943.2"
"87","Total fruit and preparations ","Guatemala","Million dollars","2012","865.9"
"88","Total fruit and preparations ","Guatemala","Million dollars","2011","798.7"
"89","Total fruit and preparations ","Guatemala","Million dollars","2010","598.1"
"90","Total fruit and preparations ","Guatemala","Million dollars","2009","597.20000000000005"
"91","Total fruit and preparations ","Guatemala","Million dollars","2008","508.7"
"92","Total fruit and preparations ","Guatemala","Million dollars","2007","454.3"
"93","Total fruit and preparations ","Guatemala","Million dollars","2006","367"
"94","Total fruit and preparations ","Guatemala","Million dollars","2005","379.2"
"95","Total fruit and preparations ","Guatemala","Million dollars","2004","352.2"
"96","Total fruit and preparations ","Guatemala","Million dollars","2003","336.2"
"97","Total fruit and preparations ","Guatemala","Million dollars","2002","337.4"
"98","Total fruit and preparations ","Guatemala","Million dollars","2001","291.5"
"99","Total fruit and preparations ","Guatemala","Million dollars","2000","249.9"
"100","Total fruit and preparations ","Guatemala","Million dollars","1999","192.1"
"101","Total fruit and preparations ","Costa Rica","Million dollars","2023","1342.7"
"102","Total fruit and preparations ","Costa Rica","Million dollars","2022","1229.4000000000001"
"103","Total fruit and preparations ","Costa Rica","Million dollars","2021","1193.5999999999999"
"104","Total fruit and preparations ","Costa Rica","Million dollars","2020","1111.2"
"105","Total fruit and preparations ","Costa Rica","Million dollars","2019","1087.0999999999999"
"106","Total fruit and preparations ","Costa Rica","Million dollars","2018","1131.9000000000001"
"107","Total fruit and preparations ","Costa Rica","Million dollars","2017","1170.7"
"108","Total fruit and preparations ","Costa Rica","Million dollars","2016","1119"
"109","Total fruit and preparations ","Costa Rica","Million dollars","2015","994.1"
"110","Total fruit and preparations ","Costa Rica","Million dollars","2014","1120.8"
"111","Total fruit and preparations ","Costa Rica","Million dollars","2013","1025.7"
"112","Total fruit and preparations ","Costa Rica","Million dollars","2012","975.1"
"113","Total fruit and preparations ","Costa Rica","Million dollars","2011","924.7"
"114","Total fruit and preparations ","Costa Rica","Million dollars","2010","905.9"
"115","Total fruit and preparations ","Costa Rica","Million dollars","2009","738.5"
"116","Total fruit and preparations ","Costa Rica","Million dollars","2008","781"
"117","Total fruit and preparations ","Costa Rica","Million dollars","2007","846"
"118","Total fruit and preparations ","Costa Rica","Million dollars","2006","811.8"
"119","Total fruit and preparations ","Costa Rica","Million dollars","2005","564.29999999999995"
"120","Total fruit and preparations ","Costa Rica","Million dollars","2004","539.4"
"121","Total fruit and preparations ","Costa Rica","Million dollars","2003","579.5"
"122","Total fruit and preparations ","Costa Rica","Million dollars","2002","542.20000000000005"
"123","Total fruit and preparations ","Costa Rica","Million dollars","2001","568.20000000000005"
"124","Total fruit and preparations ","Costa Rica","Million dollars","2000","545.79999999999995"
"125","Total fruit and preparations ","Costa Rica","Million dollars","1999","552.4"
"126","Total fruit and preparations ","Canada","Million dollars","2023","1107.7"
"127","Total fruit and preparations ","Canada","Million dollars","2022","1097.4000000000001"
"128","Total fruit and preparations ","Canada","Million dollars","2021","865.6"
"129","Total fruit and preparations ","Canada","Million dollars","2020","766.3"
"130","Total fruit and preparations ","Canada","Million dollars","2019","713.9"
"131","Total fruit and preparations ","Canada","Million dollars","2018","714.6"
"132","Total fruit and preparations ","Canada","Million dollars","2017","662.7"
"133","Total fruit and preparations ","Canada","Million dollars","2016","675.4"
"134","Total fruit and preparations ","Canada","Million dollars","2015","712.7"
"135","Total fruit and preparations ","Canada","Million dollars","2014","645.79999999999995"
"136","Total fruit and preparations ","Canada","Million dollars","2013","634.9"
"137","Total fruit and preparations ","Canada","Million dollars","2012","644.5"
"138","Total fruit and preparations ","Canada","Million dollars","2011","529.70000000000005"
"139","Total fruit and preparations ","Canada","Million dollars","2010","434.7"
"140","Total fruit and preparations ","Canada","Million dollars","2009","438.5"
"141","Total fruit and preparations ","Canada","Million dollars","2008","514.79999999999995"
"142","Total fruit and preparations ","Canada","Million dollars","2007","482.7"
"143","Total fruit and preparations ","Canada","Million dollars","2006","416.3"
"144","Total fruit and preparations ","Canada","Million dollars","2005","355.2"
"145","Total fruit and preparations ","Canada","Million dollars","2004","313.60000000000002"
"146","Total fruit and preparations ","Canada","Million dollars","2003","271.10000000000002"
"147","Total fruit and preparations ","Canada","Million dollars","2002","214.1"
"148","Total fruit and preparations ","Canada","Million dollars","2001","198.1"
"149","Total fruit and preparations ","Canada","Million dollars","2000","174.4"
"150","Total fruit and preparations ","Canada","Million dollars","1999","166.1"
"151","Total fruit and preparations ","Brazil","Million dollars","2023","1012.6"
"152","Total fruit and preparations ","Brazil","Million dollars","2022","731.1"
"153","Total fruit and preparations ","Brazil","Million dollars","2021","535.29999999999995"
"154","Total fruit and preparations ","Brazil","Million dollars","2020","386.9"
"155","Total fruit and preparations ","Brazil","Million dollars","2019","514.6"
"156","Total fruit and preparations ","Brazil","Million dollars","2018","613.4"
"157","Total fruit and preparations ","Brazil","Million dollars","2017","460.9"
"158","Total fruit and preparations ","Brazil","Million dollars","2016","392.6"
"159","Total fruit and preparations ","Brazil","Million dollars","2015","415.9"
"160","Total fruit and preparations ","Brazil","Million dollars","2014","486.4"
"161","Total fruit and preparations ","Brazil","Million dollars","2013","362.4"
"162","Total fruit and preparations ","Brazil","Million dollars","2012","300.3"
"163","Total fruit and preparations ","Brazil","Million dollars","2011","394.9"
"164","Total fruit and preparations ","Brazil","Million dollars","2010","347"
"165","Total fruit and preparations ","Brazil","Million dollars","2009","303.3"
"166","Total fruit and preparations ","Brazil","Million dollars","2008","397.9"
"167","Total fruit and preparations ","Brazil","Million dollars","2007","509"
"168","Total fruit and preparations ","Brazil","Million dollars","2006","302.89999999999998"
"169","Total fruit and preparations ","Brazil","Million dollars","2005","256.89999999999998"
"170","Total fruit and preparations ","Brazil","Million dollars","2004","147.1"
"171","Total fruit and preparations ","Brazil","Million dollars","2003","210.3"
"172","Total fruit and preparations ","Brazil","Million dollars","2002","127.9"
"173","Total fruit and preparations ","Brazil","Million dollars","2001","123"
"174","Total fruit and preparations ","Brazil","Million dollars","2000","159.30000000000001"
"175","Total fruit and preparations ","Brazil","Million dollars","1999","224.4"
"176","Total fruit and preparations ","Ecuador","Million dollars","2023","733.2"
"177","Total fruit and preparations ","Ecuador","Million dollars","2022","621"
"178","Total fruit and preparations ","Ecuador","Million dollars","2021","617"
"179","Total fruit and preparations ","Ecuador","Million dollars","2020","581"
"180","Total fruit and preparations ","Ecuador","Million dollars","2019","524.20000000000005"
"181","Total fruit and preparations ","Ecuador","Million dollars","2018","543.70000000000005"
"182","Total fruit and preparations ","Ecuador","Million dollars","2017","461.7"
"183","Total fruit and preparations ","Ecuador","Million dollars","2016","603.9"
"184","Total fruit and preparations ","Ecuador","Million dollars","2015","569.70000000000005"
"185","Total fruit and preparations ","Ecuador","Million dollars","2014","524"
"186","Total fruit and preparations ","Ecuador","Million dollars","2013","516.9"
"187","Total fruit and preparations ","Ecuador","Million dollars","2012","525.6"
"188","Total fruit and preparations ","Ecuador","Million dollars","2011","559.9"
"189","Total fruit and preparations ","Ecuador","Million dollars","2010","519.1"
"190","Total fruit and preparations ","Ecuador","Million dollars","2009","528"
"191","Total fruit and preparations ","Ecuador","Million dollars","2008","384.7"
"192","Total fruit and preparations ","Ecuador","Million dollars","2007","362"
"193","Total fruit and preparations ","Ecuador","Million dollars","2006","383.6"
"194","Total fruit and preparations ","Ecuador","Million dollars","2005","320.2"
"195","Total fruit and preparations ","Ecuador","Million dollars","2004","303"
"196","Total fruit and preparations ","Ecuador","Million dollars","2003","323.2"
"197","Total fruit and preparations ","Ecuador","Million dollars","2002","327.39999999999998"
"198","Total fruit and preparations ","Ecuador","Million dollars","2001","293.3"
"199","Total fruit and preparations ","Ecuador","Million dollars","2000","280.60000000000002"
"200","Total fruit and preparations ","Ecuador","Million dollars","1999","350.6"
"201","Total fruit and preparations ","China","Million dollars","2023","596.9"
"202","Total fruit and preparations ","China","Million dollars","2022","804.3"
"203","Total fruit and preparations ","China","Million dollars","2021","608.1"
"204","Total fruit and preparations ","China","Million dollars","2020","691.8"
"205","Total fruit and preparations ","China","Million dollars","2019","571.20000000000005"
"206","Total fruit and preparations ","China","Million dollars","2018","1116.3"
"207","Total fruit and preparations ","China","Million dollars","2017","932.9"
"208","Total fruit and preparations ","China","Million dollars","2016","953.4"
"209","Total fruit and preparations ","China","Million dollars","2015","990.6"
"210","Total fruit and preparations ","China","Million dollars","2014","1023.5"
"211","Total fruit and preparations ","China","Million dollars","2013","1198.5"
"212","Total fruit and preparations ","China","Million dollars","2012","1258.5"
"213","Total fruit and preparations ","China","Million dollars","2011","1138.0999999999999"
"214","Total fruit and preparations ","China","Million dollars","2010","885.8"
"215","Total fruit and preparations ","China","Million dollars","2009","838.2"
"216","Total fruit and preparations ","China","Million dollars","2008","1194.9000000000001"
"217","Total fruit and preparations ","China","Million dollars","2007","888"
"218","Total fruit and preparations ","China","Million dollars","2006","550"
"219","Total fruit and preparations ","China","Million dollars","2005","470"
"220","Total fruit and preparations ","China","Million dollars","2004","390.5"
"221","Total fruit and preparations ","China","Million dollars","2003","288.7"
"222","Total fruit and preparations ","China","Million dollars","2002","183.9"
"223","Total fruit and preparations ","China","Million dollars","2001","126.1"
"224","Total fruit and preparations ","China","Million dollars","2000","107.9"
"225","Total fruit and preparations ","China","Million dollars","1999","87.4"
"226","Total fruit and preparations ","Thailand","Million dollars","2023","595.20000000000005"
"227","Total fruit and preparations ","Thailand","Million dollars","2022","711.7"
"228","Total fruit and preparations ","Thailand","Million dollars","2021","622.5"
"229","Total fruit and preparations ","Thailand","Million dollars","2020","535.79999999999995"
"230","Total fruit and preparations ","Thailand","Million dollars","2019","522.9"
"231","Total fruit and preparations ","Thailand","Million dollars","2018","452.1"
"232","Total fruit and preparations ","Thailand","Million dollars","2017","445.4"
"233","Total fruit and preparations ","Thailand","Million dollars","2016","497.8"
"234","Total fruit and preparations ","Thailand","Million dollars","2015","446"
"235","Total fruit and preparations ","Thailand","Million dollars","2014","400.1"
"236","Total fruit and preparations ","Thailand","Million dollars","2013","410.5"
"237","Total fruit and preparations ","Thailand","Million dollars","2012","388.1"
"238","Total fruit and preparations ","Thailand","Million dollars","2011","393.3"
"239","Total fruit and preparations ","Thailand","Million dollars","2010","363.5"
"240","Total fruit and preparations ","Thailand","Million dollars","2009","355.1"
"241","Total fruit and preparations ","Thailand","Million dollars","2008","353.3"
"242","Total fruit and preparations ","Thailand","Million dollars","2007","297.5"
"243","Total fruit and preparations ","Thailand","Million dollars","2006","282.3"
"244","Total fruit and preparations ","Thailand","Million dollars","2005","259.8"
"245","Total fruit and preparations ","Thailand","Million dollars","2004","252.5"
"246","Total fruit and preparations ","Thailand","Million dollars","2003","212.2"
"247","Total fruit and preparations ","Thailand","Million dollars","2002","165.1"
"248","Total fruit and preparations ","Thailand","Million dollars","2001","145.6"
"249","Total fruit and preparations ","Thailand","Million dollars","2000","143.30000000000001"
"250","Total fruit and preparations ","Thailand","Million dollars","1999","197.2"
"251","Total fruit and preparations ","Rest of world","Million dollars","2023","4916"
"252","Total fruit and preparations ","Rest of world","Million dollars","2022","4894.1000000000004"
"253","Total fruit and preparations ","Rest of world","Million dollars","2021","3954.3"
"254","Total fruit and preparations ","Rest of world","Million dollars","2020","3363.8"
"255","Total fruit and preparations ","Rest of world","Million dollars","2019","3248.6"
"256","Total fruit and preparations ","Rest of world","Million dollars","2018","3067.5"
"257","Total fruit and preparations ","Rest of world","Million dollars","2017","2778"
"258","Total fruit and preparations ","Rest of world","Million dollars","2016","2764.5"
"259","Total fruit and preparations ","Rest of world","Million dollars","2015","2803.9"
"260","Total fruit and preparations ","Rest of world","Million dollars","2014","2557"
"261","Total fruit and preparations ","Rest of world","Million dollars","2013","2418.1"
"262","Total fruit and preparations ","Rest of world","Million dollars","2012","2346.9"
"263","Total fruit and preparations ","Rest of world","Million dollars","2011","2310"
"264","Total fruit and preparations ","Rest of world","Million dollars","2010","1976.3"
"265","Total fruit and preparations ","Rest of world","Million dollars","2009","1827.2"
"266","Total fruit and preparations ","Rest of world","Million dollars","2008","1959.7"
"267","Total fruit and preparations ","Rest of world","Million dollars","2007","1939.4"
"268","Total fruit and preparations ","Rest of world","Million dollars","2006","1715.8"
"269","Total fruit and preparations ","Rest of world","Million dollars","2005","1623.7"
"270","Total fruit and preparations ","Rest of world","Million dollars","2004","1475.1"
"271","Total fruit and preparations ","Rest of world","Million dollars","2003","1486.9"
"272","Total fruit and preparations ","Rest of world","Million dollars","2002","1447.4"
"273","Total fruit and preparations ","Rest of world","Million dollars","2001","1383.1"
"274","Total fruit and preparations ","Rest of world","Million dollars","2000","1482.7"
"275","Total fruit and preparations ","Rest of world","Million dollars","1999","1444"
"276","Total fruit and preparations ","World","Million dollars","2023","27645.5"
"277","Total fruit and preparations ","World","Million dollars","2022","27102.6"
"278","Total fruit and preparations ","World","Million dollars","2021","23701.8"
"279","Total fruit and preparations ","World","Million dollars","2020","20521"
"280","Total fruit and preparations ","World","Million dollars","2019","20354.7"
"281","Total fruit and preparations ","World","Million dollars","2018","19623.400000000001"
"282","Total fruit and preparations ","World","Million dollars","2017","18416.5"
"283","Total fruit and preparations ","World","Million dollars","2016","17191.5"
"284","Total fruit and preparations ","World","Million dollars","2015","15998.4"
"285","Total fruit and preparations ","World","Million dollars","2014","14834.8"
"286","Total fruit and preparations ","World","Million dollars","2013","13637.6"
"287","Total fruit and preparations ","World","Million dollars","2012","12571"
"288","Total fruit and preparations ","World","Million dollars","2011","12006.3"
"289","Total fruit and preparations ","World","Million dollars","2010","10685"
"290","Total fruit and preparations ","World","Million dollars","2009","9668.5"
"291","Total fruit and preparations ","World","Million dollars","2008","9919.2999999999993"
"292","Total fruit and preparations ","World","Million dollars","2007","9257.5"
"293","Total fruit and preparations ","World","Million dollars","2006","7737.9"
"294","Total fruit and preparations ","World","Million dollars","2005","6935.3"
"295","Total fruit and preparations ","World","Million dollars","2004","5964.1"
"296","Total fruit and preparations ","World","Million dollars","2003","5561.9"
"297","Total fruit and preparations ","World","Million dollars","2002","5074.6000000000004"
"298","Total fruit and preparations ","World","Million dollars","2001","4677.7"
"299","Total fruit and preparations ","World","Million dollars","2000","4647.3999999999996"
"300","Total fruit and preparations ","World","Million dollars","1999","4793.7"
"301","Total fruit and preparations ","World (quantity)","1,000 metric tons","2023","15213.4"
"302","Total fruit and preparations ","World (quantity)","1,000 metric tons","2022","15144.2"
"303","Total fruit and preparations ","World (quantity)","1,000 metric tons","2021","14753.6"
"304","Total fruit and preparations ","World (quantity)","1,000 metric tons","2020","14183.1"
"305","Total fruit and preparations ","World (quantity)","1,000 metric tons","2019","13900.7"
"306","Total fruit and preparations ","World (quantity)","1,000 metric tons","2018","14065.3"
"307","Total fruit and preparations ","World (quantity)","1,000 metric tons","2017","13624.4"
"308","Total fruit and preparations ","World (quantity)","1,000 metric tons","2016","13269.2"
"309","Total fruit and preparations ","World (quantity)","1,000 metric tons","2015","12884"
"310","Total fruit and preparations ","World (quantity)","1,000 metric tons","2014","12175.5"
"311","Total fruit and preparations ","World (quantity)","1,000 metric tons","2013","11849.1"
"312","Total fruit and preparations ","World (quantity)","1,000 metric tons","2012","11047.4"
"313","Total fruit and preparations ","World (quantity)","1,000 metric tons","2011","10384.700000000001"
"314","Total fruit and preparations ","World (quantity)","1,000 metric tons","2010","10068.200000000001"
"315","Total fruit and preparations ","World (quantity)","1,000 metric tons","2009","9416.9"
"316","Total fruit and preparations ","World (quantity)","1,000 metric tons","2008","9690.7999999999993"
"317","Total fruit and preparations ","World (quantity)","1,000 metric tons","2007","9836.7000000000007"
"318","Total fruit and preparations ","World (quantity)","1,000 metric tons","2006","9029.7999999999993"
"319","Total fruit and preparations ","World (quantity)","1,000 metric tons","2005","8691.4"
"320","Total fruit and preparations ","World (quantity)","1,000 metric tons","2004","8360.4"
"321","Total fruit and preparations ","World (quantity)","1,000 metric tons","2003","8224.9"
"322","Total fruit and preparations ","World (quantity)","1,000 metric tons","2002","7944.2"
"323","Total fruit and preparations ","World (quantity)","1,000 metric tons","2001","7492.6"
"324","Total fruit and preparations ","World (quantity)","1,000 metric tons","2000","7639.5"
"325","Total fruit and preparations ","World (quantity)","1,000 metric tons","1999","7835.3"
"326","Fresh or chilled fruit ","Mexico","Million dollars","2023","9621.5"
"327","Fresh or chilled fruit ","Mexico","Million dollars","2022","9221.1"
"328","Fresh or chilled fruit ","Mexico","Million dollars","2021","8524"
"329","Fresh or chilled fruit ","Mexico","Million dollars","2020","7097.4"
"330","Fresh or chilled fruit ","Mexico","Million dollars","2019","7229.6"
"331","Fresh or chilled fruit ","Mexico","Million dollars","2018","6108.7"
"332","Fresh or chilled fruit ","Mexico","Million dollars","2017","6195.2"
"333","Fresh or chilled fruit ","Mexico","Million dollars","2016","5117.8999999999996"
"334","Fresh or chilled fruit ","Mexico","Million dollars","2015","4454.5"
"335","Fresh or chilled fruit ","Mexico","Million dollars","2014","3904.4"
"336","Fresh or chilled fruit ","Mexico","Million dollars","2013","3258.2"
"337","Fresh or chilled fruit ","Mexico","Million dollars","2012","2861.3"
"338","Fresh or chilled fruit ","Mexico","Million dollars","2011","2493.1999999999998"
"339","Fresh or chilled fruit ","Mexico","Million dollars","2010","2386.9"
"340","Fresh or chilled fruit ","Mexico","Million dollars","2009","1991.7"
"341","Fresh or chilled fruit ","Mexico","Million dollars","2008","1727.9"
"342","Fresh or chilled fruit ","Mexico","Million dollars","2007","1651.6"
"343","Fresh or chilled fruit ","Mexico","Million dollars","2006","1159.5999999999999"
"344","Fresh or chilled fruit ","Mexico","Million dollars","2005","1216.8"
"345","Fresh or chilled fruit ","Mexico","Million dollars","2004","905.9"
"346","Fresh or chilled fruit ","Mexico","Million dollars","2003","757.4"
"347","Fresh or chilled fruit ","Mexico","Million dollars","2002","666.9"
"348","Fresh or chilled fruit ","Mexico","Million dollars","2001","667.4"
"349","Fresh or chilled fruit ","Mexico","Million dollars","2000","607.6"
"350","Fresh or chilled fruit ","Mexico","Million dollars","1999","768.9"
"351","Fresh or chilled fruit ","Peru","Million dollars","2023","2287.6"
"352","Fresh or chilled fruit ","Peru","Million dollars","2022","2154.1"
"353","Fresh or chilled fruit ","Peru","Million dollars","2021","1671.2"
"354","Fresh or chilled fruit ","Peru","Million dollars","2020","1503.2"
"355","Fresh or chilled fruit ","Peru","Million dollars","2019","1296.3"
"356","Fresh or chilled fruit ","Peru","Million dollars","2018","1033.2"
"357","Fresh or chilled fruit ","Peru","Million dollars","2017","772.4"
"358","Fresh or chilled fruit ","Peru","Million dollars","2016","587.79999999999995"
"359","Fresh or chilled fruit ","Peru","Million dollars","2015","491.8"
"360","Fresh or chilled fruit ","Peru","Million dollars","2014","402.5"
"361","Fresh or chilled fruit ","Peru","Million dollars","2013","218.4"
"362","Fresh or chilled fruit ","Peru","Million dollars","2012","180.2"
"363","Fresh or chilled fruit ","Peru","Million dollars","2011","187"
"364","Fresh or chilled fruit ","Peru","Million dollars","2010","107.7"
"365","Fresh or chilled fruit ","Peru","Million dollars","2009","79.7"
"366","Fresh or chilled fruit ","Peru","Million dollars","2008","81.7"
"367","Fresh or chilled fruit ","Peru","Million dollars","2007","64.5"
"368","Fresh or chilled fruit ","Peru","Million dollars","2006","54.7"
"369","Fresh or chilled fruit ","Peru","Million dollars","2005","41.8"
"370","Fresh or chilled fruit ","Peru","Million dollars","2004","30.1"
"371","Fresh or chilled fruit ","Peru","Million dollars","2003","25"
"372","Fresh or chilled fruit ","Peru","Million dollars","2002","31.9"
"373","Fresh or chilled fruit ","Peru","Million dollars","2001","19.600000000000001"
"374","Fresh or chilled fruit ","Peru","Million dollars","2000","14.3"
"375","Fresh or chilled fruit ","Peru","Million dollars","1999","13.1"
"376","Fresh or chilled fruit ","Chile","Million dollars","2023","1589.3"
"377","Fresh or chilled fruit ","Chile","Million dollars","2022","1710.3"
"378","Fresh or chilled fruit ","Chile","Million dollars","2021","1690.9"
"379","Fresh or chilled fruit ","Chile","Million dollars","2020","1568.6"
"380","Fresh or chilled fruit ","Chile","Million dollars","2019","1694.8"
"381","Fresh or chilled fruit ","Chile","Million dollars","2018","1921"
"382","Fresh or chilled fruit ","Chile","Million dollars","2017","1752.9"
"383","Fresh or chilled fruit ","Chile","Million dollars","2016","1926.5"
"384","Fresh or chilled fruit ","Chile","Million dollars","2015","1636.7"
"385","Fresh or chilled fruit ","Chile","Million dollars","2014","1534.2"
"386","Fresh or chilled fruit ","Chile","Million dollars","2013","1576.3"
"387","Fresh or chilled fruit ","Chile","Million dollars","2012","1248"
"388","Fresh or chilled fruit ","Chile","Million dollars","2011","1345.8"
"389","Fresh or chilled fruit ","Chile","Million dollars","2010","1401"
"390","Fresh or chilled fruit ","Chile","Million dollars","2009","1270.4000000000001"
"391","Fresh or chilled fruit ","Chile","Million dollars","2008","1261.5999999999999"
"392","Fresh or chilled fruit ","Chile","Million dollars","2007","1172.8"
"393","Fresh or chilled fruit ","Chile","Million dollars","2006","1160.4000000000001"
"394","Fresh or chilled fruit ","Chile","Million dollars","2005","1002.5"
"395","Fresh or chilled fruit ","Chile","Million dollars","2004","879.5"
"396","Fresh or chilled fruit ","Chile","Million dollars","2003","761.7"
"397","Fresh or chilled fruit ","Chile","Million dollars","2002","751.3"
"398","Fresh or chilled fruit ","Chile","Million dollars","2001","611"
"399","Fresh or chilled fruit ","Chile","Million dollars","2000","606.1"
"400","Fresh or chilled fruit ","Chile","Million dollars","1999","510.6"
"401","Fresh or chilled fruit ","Guatemala","Million dollars","2023","1430.6"
"402","Fresh or chilled fruit ","Guatemala","Million dollars","2022","1295.8"
"403","Fresh or chilled fruit ","Guatemala","Million dollars","2021","1229.9000000000001"
"404","Fresh or chilled fruit ","Guatemala","Million dollars","2020","1157.5999999999999"
"405","Fresh or chilled fruit ","Guatemala","Million dollars","2019","1188.3"
"406","Fresh or chilled fruit ","Guatemala","Million dollars","2018","1223"
"407","Fresh or chilled fruit ","Guatemala","Million dollars","2017","1175.9000000000001"
